# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
32631	Tibetan_Lhasa	LIP	oto	lip	OLD	o t o	10522	10522	o t o	7 1 7	XBZ	UTU	4	4.U.V 4.T.C 4.U.V	1.5 1.75 0.8	0
34096	Tibetan_Alike	LIP	nə	lip	OLD	n ə	10522	10522	n ə	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	0
#
27427	rGyalrong_Maerkang	LIVER	təpʃu	liver	OLD	t ə p ʃ u	2076	2076	t ə p ʃ u	1 7 1 3 7	AXBCZ	TEPSY	1	1.T.C 1.E.V 1.P.C 1.S.C 1.Y.V	2.0 1.5 1.75 1.5 0.8	0
27736	Tibetan_Lhasa	LIVER	ĩpə	liver	OLD	ĩ p ə	2076	2076	ĩ p ə	7 1 7	XBZ	IPE	4	4.I.V 4.P.C 4.E.V	1.5 1.75 0.8	1
27823	Tibetan_Alike	LIVER	nənbæ	liver	OLD	n ə n b æ	2076	2076	n ə n b æ	4 7 4 1 7	AXMBZ	NENPE	2	2.N.C 2.E.V 2.N.c 2.P.C 2.E.V	2.0 1.5 1.1 1.75 0.8	0
29374	Tibetan_Batang	LIVER	ĩmba	liver	OLD	ĩ m b a	2076	2076	ĩ m b a	7 4 1 7	XMBZ	IMPA	3	3.I.V 3.M.c 3.P.C 3.A.V	1.5 1.1 1.75 0.8	0
32002	Tibetan_Xiahe	LIVER	əmba	liver	OLD	ə m b a	2076	2076	ə m b a	7 4 1 7	XMBZ	EMPA	5	5.E.V 5.M.c 5.P.C 5.A.V	1.5 1.1 1.75 0.8	0
#
28000	rGyalrong_Maerkang	LONG	kəskrᴇn	long	OLD	k ə s k r ᴇ n	971	971	k ə s k r ᴇ n	1 7 3 1 5 7 4	AXMBCYN	KESKREN	1	1.K.C 1.E.V 1.S.c 1.K.C 1.R.C 1.E.V 1.N.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	0
29385	Tibetan_Alike	LONG	raŋkə	long	OLD	r a ŋ k ə	547	547	r a ŋ k ə	5 7 4 1 7	AXMBZ	RANKE	2	2.R.C 2.A.V 2.N.c 2.K.C 2.E.V	2.0 1.5 1.1 1.75 0.8	0
29959	Tibetan_Batang	LONG	rĩmbu	long	OLD	r ĩ m b u	547	547	r ĩ m b u	5 7 4 1 7	AXMBZ	RIMPY	3	3.R.C 3.I.V 3.M.c 3.P.C 3.Y.V	2.0 1.5 1.1 1.75 0.8	0
31536	Tibetan_Lhasa	LONG	riŋku	long	OLD	r i ŋ k u	547	547	r i ŋ k u	5 7 4 1 7	AXMBZ	RINKY	4	4.R.C 4.I.V 4.N.c 4.K.C 4.Y.V	2.0 1.5 1.1 1.75 0.8	0
32558	Tibetan_Xiahe	LONG	raŋwo	long	OLD	r a ŋ w o	547	547	r a ŋ w o	5 7 4 6 7	AXBCZ	RANWU	5	5.R.C 5.A.V 5.N.C 5.W.C 5.U.V	2.0 1.5 1.75 1.5 0.8	0
#
27583	rGyalrong_Maerkang	LOUSE	sor	louse	OLD	s o r	807	807	s o r	3 7 5	AXN	SUR	1	1.S.C 1.U.V 1.R.c	2.0 1.5 0.8	0
27899	Tibetan_Lhasa	LOUSE	ɕi	louse	OLD	ɕ i	2077	2077	ɕ i	3 7	AX	SI	4	4.S.C 4.I.V	2.0 1.5	1
29526	Tibetan_Batang	LOUSE	xiʔ	louse	OLD	x i ʔ	2077	2077	x i ʔ	3 7 1	AXN	GIH	3	3.G.C 3.I.V 3.H.c	2.0 1.5 0.8	0
32142	Tibetan_Xiahe	LOUSE	əχ	louse	OLD	ə χ	2077	2077	ə χ	7 3	XN	EG	5	5.E.V 5.G.c	1.5 0.8	1
34287	Tibetan_Alike	LOUSE	xək	louse	OLD	x ə k	2077	2077	x ə k	3 7 1	AXN	GEK	2	2.G.C 2.E.V 2.K.c	2.0 1.5 0.8	0
#
27425	rGyalrong_Maerkang	LUNG	təros	lung	OLD	t ə r o s	716	716	t ə r o s	1 7 5 7 3	AXBYN	TERUS	1	1.T.C 1.E.V 1.R.C 1.U.V 1.S.c	2.0 1.5 1.75 1.3 0.8	0
27734	Tibetan_Lhasa	LUNG	l	lung	OLD	l	177	177	l	5	A	L	4	4.L.C	2.0	0
29345	Tibetan_Batang	LUNG	lɑ	lung	OLD	l ɑ	177	177	l ɑ	5 7	AX	LA	3	3.L.C 3.A.V	2.0 1.5	0
32000	Tibetan_Xiahe	LUNG	hlo	lung	OLD	h l o	177	177	h l o	3 5 7	ACX	HLU	5	5.H.C 5.L.C 5.U.V	2.0 1.5 1.5	0
34133	Tibetan_Alike	LUNG	rlo	lung	OLD	r l o	177	177	r l o	5 5 7	ACZ	RLU	2	2.R.C 2.L.C 2.U.V	2.0 1.5 0.8	0
#
27446	rGyalrong_Maerkang	MAN	təɑ	man	OLD	t ə ɑ	730	730	t əɑ	1 7	AX	TE	1	1.T.C 1.E.V	2.0 1.5	0
27758	Tibetan_Lhasa	MAN	oka	man	OLD	o k a	2912	2912	o k a	7 1 7	XBZ	UKA	4	4.U.V 4.K.C 4.A.V	1.5 1.75 0.8	1
29372	Tibetan_Batang	MAN	ɕepa	man	OLD	ɕ e p a	1389	1389	ɕ e p a	3 7 1 7	AXBZ	SEPA	3	3.S.C 3.E.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	1
32019	Tibetan_Xiahe	MAN	ɕələo	man	OLD	ɕ ə l ə o	2351	2351	ɕ ə l əo	3 7 5 7	AXBZ	SELE	5	5.S.C 5.E.V 5.L.C 5.E.V	2.0 1.5 1.75 0.8	0
32188	Tibetan_Alike	MAN	hoar	man	OLD	h o a r	2407	2407	h oa r	3 7 5	AXN	HUR	2	2.H.C 2.U.V 2.R.c	2.0 1.5 0.8	0
#
28411	rGyalrong_Maerkang	MARRY (AS MAN)	kɑkro	marry (a woman)	OLD	k ɑ k r o	3106	3106	k ɑ k r o	1 7 1 5 7	AXBCZ	KAKRU	1	1.K.C 1.A.V 1.K.C 1.R.C 1.U.V	2.0 1.5 1.75 1.5 0.8	0
28788	Tibetan_Lhasa	MARRY (AS MAN)	namalẽ	marry (a woman)	OLD	n a m a l ẽ	2533	2533	n a m a l ẽ	4 7 4 7 5 7	AXBYBZ	NAMALE	4	4.N.C 4.A.V 4.M.C 4.A.V 4.L.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0
30389	Tibetan_Batang	MARRY (AS MAN)	lẽ	marry (a woman)	OLD	l ẽ	2533	2533	l ẽ	5 7	AX	LE	3	3.L.C 3.E.V	2.0 1.5	0
32858	Tibetan_Xiahe	MARRY (AS MAN)	len	marry (a woman)	OLD	l e n	2533	2533	l e n	5 7 4	AXN	LEN	5	5.L.C 5.E.V 5.N.c	2.0 1.5 0.8	0
35039	Tibetan_Alike	MARRY (AS MAN)	mnæmælen	marry (a woman)	OLD	m n æ m æ l e n	2533	2533	m n æ m æ l e n	4 4 7 4 7 5 7 4	ACYBYBYN	MNEMELEN	2	2.M.C 2.N.C 2.E.V 2.M.C 2.E.V 2.L.C 2.E.V 2.N.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	0
#
24923	Tibetan_Batang	MEAT	a	meat	OLD	a	10227	10227	a	7	X	A	3	3.A.V	1.5	1
27661	rGyalrong_Maerkang	MEAT	ʃɑ	meat	OLD	ʃ ɑ	10227	10227	ʃ ɑ	3 7	AX	SA	1	1.S.C 1.A.V	2.0 1.5	0
27956	Tibetan_Lhasa	MEAT	ɕa	meat	OLD	ɕ a	10227	10227	ɕ a	3 7	AX	SA	4	4.S.C 4.A.V	2.0 1.5	0
29356	Tibetan_Alike	MEAT	a	meat	OLD	a	10227	10227	a	7	X	A	2	2.A.V	1.5	0
32206	Tibetan_Xiahe	MEAT	a	meat	OLD	a	10227	10227	a	7	X	A	5	5.A.V	1.5	1
#
27877	rGyalrong_Maerkang	MIDDAY	sksə	noon	OLD	s k s ə	936	936	s k s ə	3 1 3 7	ACCZ	SKSE	1	1.S.C 1.K.C 1.S.C 1.E.V	2.0 1.5 1.5 0.8	0
27878	rGyalrong_Maerkang	MIDDAY	təmo	noon	OLD	t ə m o	937	937	t ə m o	1 7 4 7	AXBZ	TEMU	1	1.T.C 1.E.V 1.M.C 1.U.V	2.0 1.5 1.75 0.8	0
31514	Tibetan_Batang	MIDDAY	ȵĩu	noon	OLD	ȵ ĩ u	2218	2218	ȵ ĩu	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	0
32416	Tibetan_Xiahe	MIDDAY	ea	noon	OLD	e a	2458	2458	ea	7	X	E	5	5.E.V	1.5	0
34205	Tibetan_Lhasa	MIDDAY	ȵĩkuŋ	noon	OLD	ȵ ĩ k u ŋ	1143	1143	ȵ ĩ k u ŋ	4 7 1 7 4	AXBYN	NIKYN	4	4.N.C 4.I.V 4.K.C 4.Y.V 4.N.c	2.0 1.5 1.75 1.3 0.8	0
34573	Tibetan_Alike	MIDDAY	ȵəmakoŋ	noon	OLD	ȵ ə m a k o ŋ	1143	1143	ȵ ə m a k o ŋ	4 7 4 7 1 7 4	AXBYBYN	NEMAKUN	2	2.N.C 2.E.V 2.M.C 2.A.V 2.K.C 2.U.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0
#
27849	rGyalrong_Maerkang	MIDDLE	təlɑ	middle	OLD	t ə l ɑ	917	917	t ə l ɑ	1 7 5 7	AXBZ	TELA	1	1.T.C 1.E.V 1.L.C 1.A.V	2.0 1.5 1.75 0.8	0
28131	Tibetan_Lhasa	MIDDLE	c	middle	OLD	c	205	205	c	1	A	C	4	4.C.C	2.0	0
28132	Tibetan_Lhasa	MIDDLE	par	middle	OLD	p a r	1026	1026	p a r	1 7 5	AXN	PAR	4	4.P.C 4.A.V 4.R.c	2.0 1.5 0.8	0
29791	Tibetan_Batang	MIDDLE	iuʔ	middle	OLD	i u ʔ	205	205	iu ʔ	7 1	XN	IH	3	3.I.V 3.H.c	1.5 0.8	0
33978	Tibetan_Xiahe	MIDDLE	hial	middle	OLD	h i a l	205	205	h ia l	3 7 5	AXN	HIL	5	5.H.C 5.I.V 5.L.c	2.0 1.5 0.8	0
34841	Tibetan_Alike	MIDDLE	war	middle	OLD	w a r	1026	1026	w a r	6 7 5	AXN	WAR	2	2.W.C 2.A.V 2.R.c	2.0 1.5 0.8	0
#
27326	rGyalrong_Maerkang	MOON	əlɑ	moon	OLD	ə l ɑ	2081	2081	ə l ɑ	7 5 7	XBZ	ELA	1	1.E.V 1.L.C 1.A.V	1.5 1.75 0.8	0
27591	Tibetan_Lhasa	MOON	tawa	moon	OLD	t a w a	2081	2081	t a w a	1 7 6 7	AXBZ	TAWA	4	4.T.C 4.A.V 4.W.C 4.A.V	2.0 1.5 1.75 0.8	0
29227	Tibetan_Batang	MOON	aɣɑ	moon	OLD	a ɣ ɑ	2081	2081	a ɣ ɑ	7 3 7	XBZ	AGA	3	3.A.V 3.G.C 3.A.V	1.5 1.75 0.8	0
31903	Tibetan_Xiahe	MOON	a	moon	OLD	a	2081	2081	a	7	X	A	5	5.A.V	1.5	1
34041	Tibetan_Alike	MOON	ra	moon	OLD	r a	2081	2081	r a	5 7	AX	RA	2	2.R.C 2.A.V	2.0 1.5	0
34394	Tibetan_Xiahe	MOON	dawa	moon	OLD	d a w a	2081	2081	d a w a	1 7 6 7	AXBZ	TAWA	5	5.T.C 5.A.V 5.W.C 5.A.V	2.0 1.5 1.75 0.8	0
#
26621	Tibetan_Xiahe	MORNING	naŋdi	morning	OLD	n a ŋ d i	206	206	n a ŋ d i	4 7 4 1 7	AXMBZ	NANTI	5	5.N.C 5.A.V 5.N.c 5.T.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0
27876	rGyalrong_Maerkang	MORNING	tɑnɑp	morning	OLD	t ɑ n ɑ p	1142	1142	t ɑ n ɑ p	1 7 4 7 1	AXBYN	TANAP	1	1.T.C 1.A.V 1.N.C 1.A.V 1.P.c	2.0 1.5 1.75 1.3 0.8	0
28168	Tibetan_Lhasa	MORNING	ɕokɛ	morning	OLD	ɕ o k ɛ	1040	1040	ɕ o k ɛ	3 7 1 7	AXBZ	SUKE	4	4.S.C 4.U.V 4.K.C 4.E.V	2.0 1.5 1.75 0.8	0
29822	Tibetan_Batang	MORNING	xopɑ	morning	OLD	x o p ɑ	1040	1040	x o p ɑ	3 7 1 7	AXBZ	GUPA	3	3.G.C 3.U.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	0
34571	Tibetan_Alike	MORNING	rŋamo	morning	OLD	r ŋ a m o	261	261	r ŋ a m o	5 4 7 4 7	ACYBZ	RNAMU	2	2.R.C 2.N.C 2.A.V 2.M.C 2.U.V	2.0 1.5 1.3 1.75 0.8	0
34572	Tibetan_Alike	MORNING	rŋaro	morning	OLD	r ŋ a r o	261	261	r ŋ a r o	5 4 7 5 7	ACYBZ	RNARU	2	2.R.C 2.N.C 2.A.V 2.R.C 2.U.V	2.0 1.5 1.3 1.75 0.8	0
#
27587	rGyalrong_Maerkang	MOSQUITO	wss	mosquito	OLD	w s s	2689	2689	w ss	6 3	AN	WS	1	1.W.C 1.S.c	2.0 0.8	0
27904	Tibetan_Lhasa	MOSQUITO	ukpaŋ	mosquito	OLD	u k p a ŋ	3074	3074	u k p a ŋ	7 1 1 7 4	XMBYN	YKPAN	4	4.Y.V 4.K.c 4.P.C 4.A.V 4.N.c	1.5 1.1 1.75 1.3 0.8	0
29530	Tibetan_Batang	MOSQUITO	mbulũ	mosquito	OLD	m b u l ũ	3392	3392	m b u l ũ	4 1 7 5 7	ACYBZ	MPYLY	3	3.M.C 3.P.C 3.Y.V 3.L.C 3.Y.V	2.0 1.5 1.3 1.75 0.8	0
30521	Tibetan_Alike	MOSQUITO	wadakɣa	mosquito	OLD	w a d a k ɣ a	1805	1805	w a d a k ɣ a	6 7 1 7 1 3 7	AXBYBCZ	WATAKGA	2	2.W.C 2.A.V 2.T.C 2.A.V 2.K.C 2.G.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0
32145	Tibetan_Xiahe	MOSQUITO	ajaŋə	mosquito	OLD	a j a ŋ ə	2397	2397	a j a ŋ ə	7 6 7 4 7	XBYBZ	AJANE	5	5.A.V 5.J.C 5.A.V 5.N.C 5.E.V	1.5 1.75 1.3 1.75 0.8	0
#
26050	rGyalrong_Maerkang	MOTHER	təmo	mother	OLD	t ə m o	1213	1213	t ə m o	1 7 4 7	AXBZ	TEMU	1	1.T.C 1.E.V 1.M.C 1.U.V	2.0 1.5 1.75 0.8	1
27794	Tibetan_Lhasa	MOTHER	ama	mother	OLD	a m a	902	902	a m a	7 4 7	XBZ	AMA	4	4.A.V 4.M.C 4.A.V	1.5 1.75 0.8	0
29405	Tibetan_Batang	MOTHER	ʔama	mother	OLD	ʔ a m a	902	902	ʔ a m a	1 7 4 7	AXBZ	HAMA	3	3.H.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	0
29406	Tibetan_Batang	MOTHER	magẽ	mother	OLD	m a g ẽ	902	902	m a g ẽ	4 7 1 7	AXBZ	MAKE	3	3.M.C 3.A.V 3.K.C 3.E.V	2.0 1.5 1.75 0.8	0
32047	Tibetan_Xiahe	MOTHER	ʔama	mother	OLD	ʔ a m a	902	902	ʔ a m a	1 7 4 7	AXBZ	HAMA	5	5.H.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	0
34181	Tibetan_Alike	MOTHER	æmæ	mother	OLD	æ m æ	902	902	æ m æ	7 4 7	XBZ	EME	2	2.E.V 2.M.C 2.E.V	1.5 1.75 0.8	1
#
25890	Tibetan_Alike	MOUNTAIN	rə	hill / mountain	OLD	r ə	121	121	r ə	5 7	AX	RE	2	2.R.C 2.E.V	2.0 1.5	0
27345	rGyalrong_Maerkang	MOUNTAIN	tɑwɑt	hill / mountain	OLD	t ɑ w ɑ t	673	673	t ɑ w ɑ t	1 7 6 7 1	AXBYN	TAWAT	1	1.T.C 1.A.V 1.W.C 1.A.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0
27611	Tibetan_Lhasa	MOUNTAIN	ri	hill / mountain	OLD	r i	121	121	r i	5 7	AX	RI	4	4.R.C 4.I.V	2.0 1.5	0
29246	Tibetan_Batang	MOUNTAIN	ʐɪ	hill / mountain	OLD	ʐ ɪ	121	121	ʐ ɪ	3 7	AX	SI	3	3.S.C 3.I.V	2.0 1.5	0
32703	Tibetan_Xiahe	MOUNTAIN	rə	hill / mountain	OLD	r ə	121	121	r ə	5 7	AX	RE	5	5.R.C 5.E.V	2.0 1.5	0
#
27387	rGyalrong_Maerkang	MOUTH	təɑ	mouth	OLD	t ə ɑ	10405	10405	t əɑ	1 7	AX	TE	1	1.T.C 1.E.V	2.0 1.5	1
27677	Tibetan_Lhasa	MOUTH	a	mouth	OLD	a	10405	10405	a	7	X	A	4	4.A.V	1.5	1
29298	Tibetan_Batang	MOUTH	a	mouth	OLD	a	10405	10405	a	7	X	A	3	3.A.V	1.5	1
30870	Tibetan_Alike	MOUTH	æ	mouth	OLD	æ	10405	10405	æ	7	X	E	2	2.E.V	1.5	1
34733	Tibetan_Xiahe	MOUTH	a	mouth	OLD	a	10405	10405	a	7	X	A	5	5.A.V	1.5	1
#
27360	rGyalrong_Maerkang	MUD	tɑo	mud	OLD	t ɑ o	682	682	t ɑo	1 7	AX	TA	1	1.T.C 1.A.V	2.0 1.5	1
29577	Tibetan_Batang	MUD	ɑbɑʔ	mud	OLD	ɑ b ɑ ʔ	1500	1500	ɑ b ɑ ʔ	7 1 7 1	XBYN	APAH	3	3.A.V 3.P.C 3.A.V 3.H.c	1.5 1.75 1.3 0.8	0
31938	Tibetan_Xiahe	MUD	ambax	mud	OLD	a m b a x	1500	1500	a m b a x	7 4 1 7 3	XMBYN	AMPAG	5	5.A.V 5.M.c 5.P.C 5.A.V 5.G.c	1.5 1.1 1.75 1.3 0.8	0
32823	Tibetan_Lhasa	MUD	takpa	mud	OLD	t a k p a	1500	1500	t a k p a	1 7 1 1 7	AXMBZ	TAKPA	4	4.T.C 4.A.V 4.K.c 4.P.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0
34071	Tibetan_Alike	MUD	ndammbak	mud	OLD	n d a m m b a k	1500	1500	n d a mm b a k	4 1 7 4 1 7 1	ACYMBYN	NTAMPAK	2	2.N.C 2.T.C 2.A.V 2.M.c 2.P.C 2.A.V 2.K.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	0
#
27553	rGyalrong_Maerkang	MUROID (MOUSE OR RAT)	pəju	mouse	OLD	p ə j u	10424	10424	p ə j u	1 7 6 7	AXBZ	PEJY	1	1.P.C 1.E.V 1.J.C 1.Y.V	2.0 1.5 1.75 0.8	0
29496	Tibetan_Batang	MUROID (MOUSE OR RAT)	ɕɑ	mouse	OLD	ɕ ɑ	10424	10424	ɕ ɑ	3 7	AX	SA	3	3.S.C 3.A.V	2.0 1.5	0
31820	Tibetan_Lhasa	MUROID (MOUSE OR RAT)	ii	mouse	OLD	i i	10424	10424	ii	7	X	I	4	4.I.V	1.5	0
32117	Tibetan_Xiahe	MUROID (MOUSE OR RAT)	əɣə	mouse	OLD	ə ɣ ə	10424	10424	ə ɣ ə	7 3 7	XBZ	EGE	5	5.E.V 5.G.C 5.E.V	1.5 1.75 0.8	1
35065	Tibetan_Alike	MUROID (MOUSE OR RAT)	əɣə	mouse	OLD	ə ɣ ə	10424	10424	ə ɣ ə	7 3 7	XBZ	EGE	2	2.E.V 2.G.C 2.E.V	1.5 1.75 0.8	1
#
27837	rGyalrong_Maerkang	NAME	tərmᴇ	name	OLD	t ə r m ᴇ	18	18	t ə r m ᴇ	1 7 5 4 7	AXMBZ	TERME	1	1.T.C 1.E.V 1.R.c 1.M.C 1.E.V	2.0 1.5 1.1 1.75 0.8	0
28113	Tibetan_Lhasa	NAME	miŋ	name	OLD	m i ŋ	18	18	m i ŋ	4 7 4	AXN	MIN	4	4.M.C 4.I.V 4.N.c	2.0 1.5 0.8	0
30070	Tibetan_Batang	NAME	mĩ	name	OLD	m ĩ	18	18	m ĩ	4 7	AX	MI	3	3.M.C 3.I.V	2.0 1.5	0
32364	Tibetan_Xiahe	NAME	ȵaŋ	name	OLD	ȵ a ŋ	18	18	ȵ a ŋ	4 7 4	AXN	NAN	5	5.N.C 5.A.V 5.N.c	2.0 1.5 0.8	0
34524	Tibetan_Alike	NAME	ȵaŋŋæ	name	OLD	ȵ a ŋ ŋ æ	18	18	ȵ a ŋŋ æ	4 7 4 7	AXBZ	NANE	2	2.N.C 2.A.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	0
#
28005	rGyalrong_Maerkang	NARROW	kəor	narrow	OLD	k ə o r	671	671	k əo r	1 7 5	AXN	KER	1	1.K.C 1.E.V 1.R.c	2.0 1.5 0.8	0
28346	Tibetan_Lhasa	NARROW	okpo	narrow	OLD	o k p o	1084	1084	o k p o	7 1 1 7	XMBZ	UKPU	4	4.U.V 4.K.c 4.P.C 4.U.V	1.5 1.1 1.75 0.8	0
29964	Tibetan_Batang	NARROW	xĩaũũ	narrow	OLD	x ĩ a ũ ũ	1659	1659	x ĩaũũ	3 7	AX	GI	3	3.G.C 3.I.V	2.0 1.5	0
32562	Tibetan_Xiahe	NARROW	toχmo	narrow	OLD	t o χ m o	1084	1084	t o χ m o	1 7 3 4 7	AXBCZ	TUGMU	5	5.T.C 5.U.V 5.G.C 5.M.C 5.U.V	2.0 1.5 1.75 1.5 0.8	0
34728	Tibetan_Alike	NARROW	tok	narrow	OLD	t o k	1084	1084	t o k	1 7 1	AXN	TUK	2	2.T.C 2.U.V 2.K.c	2.0 1.5 0.8	0
#
27515	Tibetan_Xiahe	NEAR	aχȵi	near	OLD	a χ ȵ i	7	7	a χ ȵ i	7 3 4 7	XBCZ	AGNI	5	5.A.V 5.G.C 5.N.C 5.I.V	1.5 1.75 1.5 0.8	0
28003	rGyalrong_Maerkang	NEAR	kəwɑt	near	OLD	k ə w ɑ t	974	974	k ə w ɑ t	1 7 6 7 1	AXBYN	KEWAT	1	1.K.C 1.E.V 1.W.C 1.A.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0
28344	Tibetan_Lhasa	NEAR	aȵepo	near	OLD	a ȵ e p o	7	7	a ȵ e p o	7 4 7 1 7	XBYBZ	ANEPU	4	4.A.V 4.N.C 4.E.V 4.P.C 4.U.V	1.5 1.75 1.3 1.75 0.8	0
29962	Tibetan_Batang	NEAR	ɑʔũũ	near	OLD	ɑ ʔ ũ ũ	1657	1657	ɑ ʔ ũũ	7 1 7	XBZ	AHY	3	3.A.V 3.H.C 3.Y.V	1.5 1.75 0.8	0
31605	Tibetan_Alike	NEAR	akȵe	near	OLD	a k ȵ e	7	7	a k ȵ e	7 1 4 7	XBCZ	AKNE	2	2.A.V 2.K.C 2.N.C 2.E.V	1.5 1.75 1.5 0.8	0
#
27390	rGyalrong_Maerkang	NECK	təmki	neck	OLD	t ə m k i	695	695	t ə m k i	1 7 4 1 7	AXMBZ	TEMKI	1	1.T.C 1.E.V 1.M.c 1.K.C 1.I.V	2.0 1.5 1.1 1.75 0.8	0
27684	Tibetan_Lhasa	NECK	ke	neck	OLD	k e	695	695	k e	1 7	AX	KE	4	4.K.C 4.E.V	2.0 1.5	0
27685	Tibetan_Lhasa	NECK	iŋpə	neck (back of, hindneck, nape)	OLD	i ŋ p ə	122	122	i ŋ p ə	7 4 1 7	XMBZ	INPE	4	4.I.V 4.N.c 4.P.C 4.E.V	1.5 1.1 1.75 0.8	0
29302	Tibetan_Batang	NECK	ke	neck	OLD	k e	695	695	k e	1 7	AX	KE	3	3.K.C 3.E.V	2.0 1.5	0
34100	Tibetan_Alike	NECK	rke	neck	OLD	r k e	695	695	r k e	5 1 7	ACZ	RKE	2	2.R.C 2.K.C 2.E.V	2.0 1.5 0.8	0
34759	Tibetan_Xiahe	NECK	hketə	neck	OLD	h k e t ə	695	695	h k e t ə	3 1 7 1 7	ACYBZ	HKETE	5	5.H.C 5.K.C 5.E.V 5.T.C 5.E.V	2.0 1.5 1.3 1.75 0.8	0
#
28037	Tibetan_Lhasa	NEEDLE (FOR SEWING)	əp	needle	OLD	ə p	10231	10231	ə p	7 1	XN	EP	4	4.E.V 4.P.c	1.5 0.8	0
31182	rGyalrong_Maerkang	NEEDLE (FOR SEWING)	tɑkɑp	needle	OLD	t ɑ k ɑ p	10231	10231	t ɑ k ɑ p	1 7 1 7 1	AXBYN	TAKAP	1	1.T.C 1.A.V 1.K.C 1.A.V 1.P.c	2.0 1.5 1.75 1.3 0.8	0
31778	Tibetan_Batang	NEEDLE (FOR SEWING)	ɑuʔ	needle	OLD	ɑ u ʔ	10231	10231	ɑu ʔ	7 1	XN	AH	3	3.A.V 3.H.c	1.5 0.8	0
34450	Tibetan_Alike	NEEDLE (FOR SEWING)	ap	needle	OLD	a p	10231	10231	a p	7 1	XN	AP	2	2.A.V 2.P.c	1.5 0.8	0
35578	Tibetan_Xiahe	NEEDLE (FOR SEWING)	ap	needle	OLD	a p	10231	10231	a p	7 1	XN	AP	5	5.A.V 5.P.c	1.5 0.8	0
#
28403	Tibetan_Lhasa	NEW	spa	new	OLD	s p a	23	23	s p a	3 1 7	ACZ	SPA	4	4.S.C 4.P.C 4.A.V	2.0 1.5 0.8	0
27812	Tibetan_Xiahe	NEW	oma	new	OLD	o m a	23	23	o m a	7 4 7	XBZ	UMA	5	5.U.V 5.M.C 5.A.V	1.5 1.75 0.8	0
28050	rGyalrong_Maerkang	NEW	kəʃək	new	OLD	k ə ʃ ə k	997	997	k ə ʃ ə k	1 7 3 7 1	AXBYN	KESEK	1	1.K.C 1.E.V 1.S.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0
30025	Tibetan_Batang	NEW	sɛba	new	OLD	s ɛ b a	23	23	s ɛ b a	3 7 1 7	AXBZ	SEPA	3	3.S.C 3.E.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	0
34780	Tibetan_Alike	NEW	omæ	new	OLD	o m æ	23	23	o m æ	7 4 7	XBZ	UME	2	2.U.V 2.M.C 2.E.V	1.5 1.75 0.8	0
#
25061	Tibetan_Xiahe	NINE	gə	nine	OLD	g ə	24	24	g ə	1 7	AX	KE	5	5.K.C 5.E.V	2.0 1.5	0
28215	Tibetan_Lhasa	NINE	ku	nine	OLD	k u	24	24	k u	1 7	AX	KY	4	4.K.C 4.Y.V	2.0 1.5	0
29859	Tibetan_Batang	NINE	gu	nine	OLD	g u	24	24	g u	1 7	AX	KY	3	3.K.C 3.Y.V	2.0 1.5	0
32084	rGyalrong_Maerkang	NINE	kəngu	nine	OLD	k ə n g u	24	24	k ə n g u	1 7 4 1 7	AXMBZ	KENKY	1	1.K.C 1.E.V 1.N.c 1.K.C 1.Y.V	2.0 1.5 1.1 1.75 0.8	0
34616	Tibetan_Alike	NINE	rgə	nine	OLD	r g ə	24	24	r g ə	5 1 7	ACZ	RKE	2	2.R.C 2.K.C 2.E.V	2.0 1.5 0.8	0
#
29471	rGyalrong_Maerkang	NIT	nəru	nit	OLD	n ə r u	190	190	n ə r u	4 7 5 7	AXBZ	NERY	1	1.N.C 1.E.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	0
30936	Tibetan_Batang	NIT	sɪmɑʔ	nit	OLD	s ɪ m ɑ ʔ	190	190	s ɪ m ɑ ʔ	3 7 4 7 1	AXBYN	SIMAH	3	3.S.C 3.I.V 3.M.C 3.A.V 3.H.c	2.0 1.5 1.75 1.3 0.8	0
