ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	GLOSS
35394	Achang_Longchuan	new	new	ʂək⁵⁵	ʂ ə k ⁵⁵				997	NA		Huang1992		new
35395	Atsi	new	new	a²¹sik⁵⁵	a ²¹ + s i k ⁵⁵				997	NA		Huang1992		new
35396	Bola	new	new	sak⁵⁵	s a k ⁵⁵				997	NA		Huang1992		new
35399	Xiandao	new	new	ʂɯk⁵⁵	ʂ ɯ k ⁵⁵				997	NA		Huang1992		new
35737	Bahing	new (adj)	new	ninta	n i n t a				1378	122314				new
35952	Lushai	new	new	thar	tʰ a r				23	245911				new
36406	Beijing		new	ɕiɘn⁵⁵	ɕ i ɘ n ⁵⁵				1679	NA	新			new
36407	Guangzhou		new	sɐn⁵³	s ɐ n ⁵³				1679	NA	新			new
36408	Chaozhou		new	siŋ³³	s i ŋ ³³				1679	NA	新			new
36409	Longgang		new	sɪn³³	s ɪ n ³³				1679	NA	新			new
36410	Jieyang		new	sɛŋ³³	s ɛ ŋ ³³				1679	NA	新			new
37585	Ukhrul	new	new	kə-tʰɐr	k ə + tʰ ɐ r				23	526635				new
37791	Hayu	new (adj)	new	neːsi	n eː s i				2173	120916				new
38362	Mikir		new	mī	m iː	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «akemi» (page: 349)			10414	NA		Walker1925, Konnerth2014	akemi	new
38686	Rabha	new	new	pi-dan	p i + d a n	alterne avec pi-dam.			29730	NA		Joseph2007		new
6750	Old_Tibetan	new	new	gsar-	g s a r +			新	23	NA	新		gsar-	new
6763	Khaling	new	new	nu:ri	n uː r i			新	257	NA	新		nʌjʌ	new
6764	Limbu	new	new	sɔŋ	s ɔ ŋ			新	2601	NA	新		sɔŋ	new
6779	Japhug	new	new	ɕɤɣ	ɕ ɤ ɣ			新	997	NA	新		ɕɤɣ	new
6783	Tangut	new	new	sjiw¹	s j i w ¹			新	997	NA	新		sjiw¹	new
18403	Tibetan_Lhasa	new	new	saː⁵⁵pa⁵⁵	s aː ⁵⁵ + p a ⁵⁵				23	399009		STEDT/TBL	saː⁵⁵pa⁵⁵	new
36411	Xingning		new	ɕin⁴⁵	ɕ i n ⁴⁵				1679	NA	新			new
35397	Lashi	new	new	sə̱ːk⁵⁵	s ə̰ː k ⁵⁵				997	NA		Huang1992		new
35398	Maru	new	new	sa̱k⁵⁵	s a̰ k ⁵⁵				997	NA		Huang1992		new
17050	Jingpho	new	new	n³¹nan³³	n ³¹ + n a n ³³				1768	399026		STEDT/TBL	n³¹nan³³	new
17201	Motuo_Menba	new	new	siŋ ma	s i ŋ _ m a				577	399014		STEDT/TBL	siŋ ma	new
17812	Tibetan_Xiahe	new	new	sho ma	sʰ o _ m a	???			23	399011		STEDT/TBL	sho ma	new
18050	rGyalrong_Maerkang	new	new	kə ʃək|	k ə _ ʃ ə k				997	399018		STEDT/TBL	kə ʃək|	new
18682	Bokar	new	new	nɯ tiː	n ɯ + t iː				3482	399031		STEDT/TBL	nɯ tiː	new
18850	Daofu	new	new	xso xso	x s o + x s o	!			23	399019		STEDT/TBL	xso xso	new
20025	Tibetan_Batang	new	new	sɛ⁵⁵ba⁵³	s ɛ ⁵⁵ + b a ⁵³				23	399010		STEDT/TBL	sɛ⁵⁵ba⁵³	new
33437	Rongpo	new	new	nu:də	n uː d ə				257	547143		Sharma2003a		new
22243	Dulong	new	new	ɑŋ⁵⁵ɕɑɹ⁵⁵	ɑ ŋ ⁵⁵ + ɕ ɑ ɹ ⁵⁵				23	399027		STEDT/TBL	ɑŋ⁵⁵ɕɑɹ⁵⁵	new
23970	Zhaba_Daofu_County	new	new	se⁵⁵pi⁵⁵	s e ⁵⁵ + p i ⁵⁵				23	399021		STEDT/TBL	se⁵⁵pi⁵⁵	new
24413	Darang_Taraon	new	new	miŋ⁵³iŋ⁵⁵	m i ŋ ⁵³ + i ŋ ⁵⁵	!			2881	399029		STEDT/TBL	miŋ⁵³iŋ⁵⁵	new
24780	Tibetan_Alike	new	new	sho mæ	sʰ o _ m æ	!sh?			23	399012		STEDT/TBL	sho mæ	new
24854	Lisu	new	new	ʃi̱³¹	ʃ i̠ ³¹				2944	399047		STEDT/TBL	ʃi̱³¹	new
25085	Yidu	new	new	me⁵⁵eŋ⁵⁵	m e ⁵⁵ + e ŋ ⁵⁵	!			2881	399032		STEDT/TBL	me⁵⁵eŋ⁵⁵	new
30929	Old_Chinese		new	stsʰin	s + tsʰ i n			新	1679	NA	新	SagartMa2016	*s.tsʰi[n]	new
31092	Old_Burmese		new	sac	s a c				997	NA		Hill2016		new
31692	Wobzi_Khroskyabs		new	çsæ̂rpɑ	ç s æ̂ r p ɑ		tib[gsar.pa]		23	NA		Lai2016		new
31959	Chepang	new (<N)	new	nə.ya	n ə + j a		nepali		3861	483183		Caughley2000		new
32212	Garo	new (vi)	new	git-al	g i t a l	attention à la segmentation: git-al, pas gi-tal. Probablement sans rapport avec WT gsar, même si Garo t- peut refléter *sr (trois, pou).			29729	466166		Burling2003		new
32433	Thulung		new	la:le	l aː l e				4062	NA				new
32791	Hakha_Chin	nine (num.)	nine	pakua	p a k u â/a				24	NA		VanBik2014		nine
32988	Bunan	nine	nine	gu	g u	Comment (by Widmer2014): «ZZ gu / PTB *gəw»			24	NA		Widmer2014		nine
33214	Byangsi	nine	nine	gui	g u i				24	541792		Sharma2003		nine
33438	Rongpo	nine	nine	nɔ	n ɔ		IA		487	547142		Sharma2003a		nine
33662	Kulung	nine. (num.)	nine	bɔ:ci	b ɔː tʃ i				634	NA		Tolsma1999		nine
33993	Bantawa		nine	nu-ka	n u + k a				487	NA		Jongens2009:113		nine
34735	Rangoon		nine	ko⁵⁵	k o ⁵⁵				24	NA		Huang1992		nine
35401	Achang_Longchuan	nine	nine	kau³¹	k a u ³¹				24	NA		Huang1992		nine
35402	Atsi	nine	nine	kau²¹	k a u ²¹				24	NA		Huang1992		nine
35403	Bola	nine	nine	kau³¹	k a u ³¹				24	NA		Huang1992		nine
35404	Lashi	nine	nine	kou³³	k o u ³³				24	NA		Huang1992		nine
35405	Maru	nine	nine	kuk³¹	k u k ³¹				24	NA		Huang1992		nine
35406	Xiandao	nine	nine	kau³¹	k a u ³¹				24	NA		Huang1992		nine
35738	Bahing	nine (num)	nine	ghø	gʱ ø				24	122017				nine
36412	Beijing		nine	tɕiou²¹⁴	tɕ i o u ²¹⁴				24	NA	九			nine
36413	Guangzhou		nine	kɐu³⁵	k ɐ u ³⁵				24	NA	九			nine
36414	Chaozhou		nine	kau⁵³	k a u ⁵³				24	NA	九			nine
36415	Longgang		nine	kiu³²	k i u ³²				24	NA	九			nine
36416	Jieyang		nine	kau³¹	k a u ³¹				24	NA	九			nine
36417	Xingning		nine	kiu²¹	k i u ²¹				24	NA	九			nine
38099	Tangut		nine	gjɨɨ	g j ɨɨ/ɨː				24	NA	九			nine
38424	Mikir		nine	sirkēp	s i r k eː p	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «sirkep» (page: 349)			10415	NA		Walker1925, Konnerth2014	sirkep	nine
6856	Old_Tibetan		nine	dgu	d g u				24	NA				nine
6885	Japhug		nine	kɯngɯt	k ɯ n g ɯ t				24	NA			kɯngɯt	nine
15061	Tibetan_Xiahe	nine	nine	gə	g ə				24	386439		STEDT/TBL	gə	nine
16865	Jingpho	nine	nine	tʃă³¹khu³¹|	tʃ ă ³¹ + kʰ u ³¹	!			24	386454		STEDT/TBL	tʃă³¹khu³¹|	nine
18215	Tibetan_Lhasa	nine	nine	ku¹³	k u ¹³				24	386437		STEDT/TBL	ku¹³	nine
19859	Tibetan_Batang	nine	nine	gᴜ⁵³	g u ⁵³				24	386438		STEDT/TBL	gᴜ⁵³	nine
20326	Dulong	nine	nine	dɯ³¹gɯ⁵³|	d ɯ ³¹ + g ɯ ⁵³	!			24	386455		STEDT/TBL	dɯ³¹gɯ⁵³|	nine
21649	Zhaba_Daofu_County	nine	nine	ngʌ¹³	n g ʌ ¹³	!			24	386449		STEDT/TBL	ngʌ¹³	nine
21731	Darang_Taraon	nine	nine	kɑ³¹ȵɯŋ⁵⁵	k ɑ ³¹ + ȵ ɯ ŋ ⁵⁵				487	386457		STEDT/TBL	kɑ³¹ȵɯŋ⁵⁵	nine
22084	rGyalrong_Maerkang	nine	nine	kə ngu	k ə _ n g u	!			24	386446		STEDT/TBL	kə ngu	nine
23555	Lisu	nine	nine	ku̱³³	k u̠ ³³				24	386475		STEDT/TBL	ku̱³³	nine
23633	Bokar	nine	nine	ko noŋ	k o + n o ŋ	!			487	386459		STEDT/TBL	ko noŋ|	nine
23960	Daofu	nine	nine	ngə	n g ə	!			24	386447		STEDT/TBL	ngə	nine
24616	Tibetan_Alike	nine	nine	rgə	r g ə	!			24	386440		STEDT/TBL	rgə	nine
24911	Yidu	nine	nine	kɯ⁵⁵ȵi⁵⁵|	k ɯ ⁵⁵ + ȵ i ⁵⁵	!			487	386460		STEDT/TBL	kɯ⁵⁵ȵi⁵⁵|	nine
25188	Motuo_Menba	nine	nine	gu	g u				24	386442		STEDT/TBL	gu	nine
37586	Ukhrul	nine	nine	ci-ko	c i + k o				24	526713				nine
30930	Old_Chinese		nine	kuʔ	k u ʔ			九	24	NA	九	SagartMa2016	*[k]uʔ	nine
31093	Old_Burmese		nine	kuiwḥ	k ui w h				24	NA		Hill2016		nine
31693	Wobzi_Khroskyabs		nine	ŋgə̂	ŋ g ə̂				24	NA		Lai2016		nine
32213	Garo	nine (num)	nine	-sku	s k u				24	467757		Burling2003		nine
32434	Thulung		nine	gu	g u				24	NA				nine
32792	Hakha_Chin	noon (n.)	noon	chunlai	tsʰ ǔu/u n				25	NA		VanBik2014		noon
33069	Bunan	noon	noon	nimapʰet	n i m a pʰ e t	Comment (by Widmer2014): «WT nyi ma»	tib[ɲi.ma.pʰʲed]		256	NA		Widmer2014		noon
33215	Byangsi	noon	noon	n5isɛ, n5ichɛ	n̺ i s ɛ				356	542180		Sharma2003		noon
33439	Rongpo	noon	noon	phyɛniŋ	pʰ j ɛ n i ŋ				488	547292		Sharma2003a		noon
34915	Atsi	noon	noon	ŋji⁵⁵kuŋ⁵¹tu̱²¹	ŋ j i ⁵⁵ + k u ŋ ⁵¹ + t ṵ ²¹				1143	NA		Huang1992		noon
35068	Lashi	noon	noon	ŋjei⁵⁵kuŋ³¹	ŋ j e i ⁵⁵ + k u ŋ ³¹				1143	NA		Huang1992		noon
35122	Xiandao	noon	noon	cɔ⁵⁵cɔ³¹jɔʔ³⁵	c ɔ ⁵⁵ + c ɔ ³¹ + j ɔ ʔ ³⁵				1224	NA		Huang1992		noon
35162	Bola	noon	noon	ŋji³⁵kauŋ³¹tu̱⁵⁵	ŋ j i ³⁵ + k a u ŋ ³¹ + t ṵ ⁵⁵				1143	NA		Huang1992		noon
35194	Rangoon	noon	noon	ne⁵³lɛ²²◦(pɑ̃i⁵⁵)	n e ⁵³ + l ɛ ²² + p ɑ̃ i ∼ ⁵⁵				1242	NA		Huang1992		noon
35226	Achang_Longchuan	noon	noon	ni³¹kuŋ⁵⁵	n i ³¹ + k u ŋ ⁵⁵				1143	NA		Huang1992		noon
35280	Maru	noon	noon	na⁵⁵kauŋ³⁵	n a ⁵⁵ + k a u ŋ ³⁵				1143	NA		Huang1992		noon
35953	Lushai	noon	noon	chhûnlai	tʃʰ û/u n l a i				25	259372				noon
36418	Beijing	noon	noon	ʂɑŋ²¹⁴₂₁xuɔ⁰	ʂ ɑ ŋ ²¹⁴/²¹ x u ɔ ⁰	Main element is difficult.		晌午	1681	NA	晌午	BeijingDaxue1964		noon
36419	Guangzhou	noon	noon	tsʊŋ⁵³ŋ̩̩²³	ts ʊ ŋ ⁵³ ŋ̩ ²³			晏晝	1683	NA	晏晝	BeijingDaxue1964		noon
36421	Longgang		noon	tsʊŋ³³₃₅m³²	ts ʊ ŋ ³³/²⁴ m m̩ ∼ ³²	expect t-. mattis-2 yunfan-1	< LMC		1683	NA	中午			noon
36422	Jieyang		noon	toŋ³³ŋou³⁵	t o ŋ ³³ ŋ o u ³⁵	mattis-2 yunfan-1			1683	NA	中午			noon
36423	Xingning		noon	tɔŋ⁴⁵₃₅tʂu⁵³ʂɿn²¹	t ɔ ŋ ⁴⁵/³⁵ ʈʂ u ⁵³ ʂ ɿ n ²¹	mattis-7 yunfan-3			1684	NA	當晝晨			noon
37587	Ukhrul	be midday	noon	kə-ŋə-ʃun	k ə + ŋ ə + ʃ u n				3330	527075				noon
38142	Tangut		noon	ljij	l j i j				4217	NA	午			noon
38470	Mikir		noon	nerlo_chitim	n e r l o _ ch i t i m	from :cite:Walker1925<br>page in :cite:Walker1925 350			0	NA		Walker1925, Konnerth2014	nerlo chitim	noon
16825	Jingpho	noon	noon	ʃă³¹ni⁵⁵ kă³¹a³³	ʃ ă ³¹ + n i ⁵⁵ _ k ă ³¹ + a ³³	!			3477	383634		STEDT/TBL	ʃă³¹ni⁵⁵ kă³¹a³³	noon
16986	Motuo_Menba	noon	noon	ŋam je naŋ	ŋ a m _ j e _ n a ŋ				445	383622		STEDT/TBL	ŋam je naŋ	noon
17877	rGyalrong_Maerkang	noon	noon	sɐk sə	s ɐ k _ s ə				936	383626		STEDT/TBL	sɐk sə	noon
17878	rGyalrong_Maerkang	noon	noon	tə mtso	t ə _ m ts o	!			937	383666		STEDT/TBL	tə mtso	noon
19121	Daofu	noon	noon	sȵə xcçən	s ȵ ə + x cç ə n	!	tib[dkʲil]		1318	383627		STEDT/TBL	sȵə xcçən	noon
19554	Dulong	noon	noon	nɑm⁵³ɑ³¹duŋ⁵³	n ɑ m ⁵³ + ɑ ³¹ + d u ŋ ⁵³	!			1283	383635		STEDT/TBL	nɑm⁵³ɑ³¹duŋ⁵³	noon
21514	Tibetan_Batang	noon	noon	ȵĩ¹³ŋgu⁵⁵	ȵ ĩ ∼ ¹³ + ŋg u ⁵⁵	!			2218	383618		STEDT/TBL	ȵĩ¹³ŋgu⁵⁵	noon
21616	Zhaba_Daofu_County	noon	noon	ʂȵʌ¹³ʑu¹³	ʂ ȵ ʌ ¹³ + ʑ u ¹³				2267	383629		STEDT/TBL	ʂȵʌ¹³ʑu¹³	noon
21695	Darang_Taraon	noon	noon	n̥n⁵³thɯ³¹boŋ³⁵	n̥ n ⁵³ + tʰ ɯ ³¹ + b o ŋ ³⁵				2278	383637		STEDT/TBL	n̥n⁵³thɯ³¹boŋ³⁵	noon
36420	Chaozhou		noon	toŋ³³ŋou³⁵	t o ŋ ³³ ŋ o u ³⁵	mattis-2 yunfan-1			1683	NA	中午			noon
22416	Tibetan_Xiahe	noon	noon	tʂe dʑa	ʈʂ e _ dʑ a				2458	383619		STEDT/TBL	tʂe dʑa	noon
23516	Lisu	noon	noon	mo̱³¹lo³³ko³³	m o̠ ³¹ + l o ³³ + k o ³³				2671	383655		STEDT/TBL	mo̱³¹lo³³ko³³	noon
23596	Bokar	noon	noon	loŋ goŋ	l o ŋ + g o ŋ				2687	383639		STEDT/TBL	loŋ goŋ	noon
24205	Tibetan_Lhasa	noon	noon	ȵĩ¹³kuŋ⁵⁵	ȵ ĩ ∼ ¹³ + k u ŋ ⁵⁵				1143	383617		STEDT/TBL	ȵĩ¹³kuŋ⁵⁵	noon
24573	Tibetan_Alike	noon	noon	ȵə ma koŋ	ȵ ə _ m a _ k o ŋ				1143	383620		STEDT/TBL	ȵə ma koŋ	noon
24874	Yidu	noon	noon	ȵi⁵⁵boŋ⁵⁵mɑ⁵⁵	ȵ i ⁵⁵ + b o ŋ ⁵⁵ + m ɑ ⁵⁵				2278	383640		STEDT/TBL	ȵi⁵⁵boŋ⁵⁵mɑ⁵⁵	noon
30530	Japhug		noon	sŋɯχcɤl	s ŋ ɯ χ c ɤ l		tib[dkʲil]		1318	NA				noon
30531	Limbu		noon	lɛn	l ɛ n				3569	NA				noon
30932	Old_Chinese		noon	mqʰˤaʔ	m + qʰˤ a ʔ			中午	1683	NA	午	SagartMa2016	*[m].qʰˤaʔ	noon
31094	Old_Burmese		noon	mo₁nḥ◦tañʔ	m o₁/o n h + t a ɲ ʔ				3685	NA		Hill2016		noon
31095	Old_Burmese		noon	niyʔ◦lañ	n i j ʔ + l a ɲ				3686	NA		Hill2016		noon
31304	Japhug		noon	saχsɯ	s a χ s ɯ				936	NA				noon
31695	Wobzi_Khroskyabs		noon	mtsæ̂r	m ts æ̂ r				3764	NA		Lai2016		noon
32214	Garo	noon (n)	noon	sal-jat-chi	s a l j a t ch i				3984	467605		Burling2003		noon
32435	Thulung		noon	nemphu	n e m pʰ u				4063	NA				noon
32794	Hakha_Chin	old (adj.)	old (of person)	1. a tarmi , a hlunmi;	t â/a r + t ǎ/a r	[full entry: 2. kum ... a si; e.g. He is twenty years old = Amah cu kum kul a si; 3. hlun; e.g. This house is very old = Hi inn cu a hlun ngaingai; 4. a tet cangmi; e.g. My shoes are old = Ka kedan cu an tet cang.]			2051	NA		VanBik2014		old (of person)
32949	Bunan	old (of men)	old (of person)	ɕaŋʈe	ɕ a ŋ s	Comment (by Widmer2014): «ZZ shang-ze "old person"»			357	NA		Widmer2014		old (of person)
33216	Byangsi	old (person)	old (of person)	ʃaŋthe	ʃ a ŋ tʰ e				357	542390		Sharma2003		old (of person)
33440	Rongpo	old	old (of person)	yu:də	j uː d ə				489	547615		Sharma2003a		old (of person)
33663	Kulung	old, worn out (adj.)	old (of person)	supe	s u p e	Nepali: purāno. (Tolsma1999)			635	NA		Tolsma1999		old (of person)
34535	Rangoon		old (of person)	o²²	o ²²				1034	NA		Huang1992		old (of person)
35412	Achang_Longchuan	old / elderly	old (of person)	muaŋ³¹	m u a ŋ ³¹				1286	NA		Huang1992		old (of person)
35413	Atsi	old / elderly	old (of person)	maŋ²¹	m a ŋ ²¹				1286	NA		Huang1992		old (of person)
35414	Bola	old / elderly	old (of person)	mɔ̃³¹	m ɔ̃ ∼ ³¹				1286	NA		Huang1992		old (of person)
35415	Lashi	old / elderly	old (of person)	maŋ³³tso⁵⁵	m a ŋ ³³ + ts o ⁵⁵				1286	NA		Huang1992		old (of person)
35416	Maru	old / elderly	old (of person)	mɔ̃³⁵	m ɔ̃ ∼ ³⁵				1286	NA		Huang1992		old (of person)
35739	Bahing	old, old age (adj)	old (of person)	maisam	m a i s a m				1379	122582				old (of person)
35954	Lushai	old (of persons)	old (of person)	tar	t a r				2051	246212				old (of person)
35955	Lushai	old (of persons)	old (of person)	hlui	l̥ u i				1496	246213				old (of person)
36424	Beijing	old, aged	old (of person)	lɑo²¹⁴	l ɑ o ²¹⁴			老	1685	NA	老	BeijingDaxue1964		old (of person)
36425	Guangzhou	old, aged	old (of person)	lou²³	l o u ²³			老	1685	NA	老	BeijingDaxue1964		old (of person)
36426	Chaozhou		old (of person)	lau³⁵	l a u ³⁵	should be -o	< MC		1685	NA	老			old (of person)
36427	Longgang		old (of person)	lau³²	l a u ³²				1685	NA	老			old (of person)
36428	Jieyang		old (of person)	lau³⁵	l a u ³⁵	should be *-o	< MC		1685	NA	老			old (of person)
36429	Xingning		old (of person)	lɑɔ²¹	l ɑ ɔ ²¹				1685	NA	老			old (of person)
37588	Ukhrul	old; be mature (be v.)	old (of person)	kʰə-rɐr	kʰ ə + r ɐ r				2051	527688				old (of person)
38386	Mikir		old (of person)	sàr	s à/a r	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kesar, saru» (page: 185)			10556	NA		Walker1925, Konnerth2014	kesar, saru	old (of person)
38625	Rabha	old / elderly	old (of person)	bu-da	b u + d a				10418	NA		Joseph2007		old (of person)
7015	Old_Tibetan		old (of person)	rgas	r g a s			老	583	NA				old (of person)
7044	Japhug		old (of person)	rgɤz	r g ɤ z		tib[rgas]	老	583	NA			%rgɤz	old (of person)
35417	Xiandao	old / elderly	old (of person)	mɔŋ³¹	m ɔ ŋ ³¹				1286	NA		Huang1992		old (of person)
17206	Jingpho	old / elderly	old (of person)	a³¹sak³¹kă³¹pa³¹	a ³¹ + s a k ³¹ + k ă ³¹ + p a ³¹	!			581	399449		STEDT/TBL	a³¹sak³¹kă³¹pa³¹	old (of person)
17208	Motuo_Menba	old / elderly	old (of person)	gat bu	g a t _ b u		tib rgad po		583	399439		STEDT/TBL	gat bu	old (of person)
18054	rGyalrong_Maerkang	old / elderly	old (of person)	kə mtʂo	k ə _ m ʈʂ o	!			1000	399442		STEDT/TBL	kə mtʂo	old (of person)
18412	Tibetan_Lhasa	old / elderly	old (of person)	kɛ̃¹³pa⁵⁵	k ɛ̃ ∼ ¹³ + p a ⁵⁵				583	399434		STEDT/TBL	kɛ̃¹³pa⁵⁵	old (of person)
19363	Daofu	old / elderly	old (of person)	gə dar	g ə + d a r		Tibetan[dar]		2051	399443		STEDT/TBL	gə dar	old (of person)
19778	Dulong	old / elderly	old (of person)	bɹiŋ⁵⁵	b ɹ i ŋ ⁵⁵				1610	399450		STEDT/TBL	bɹiŋ⁵⁵	old (of person)
20030	Tibetan_Batang	old / elderly	old (of person)	gɛ⁵⁵po⁵³	g ɛ ⁵⁵ + p o ⁵³				583	399435		STEDT/TBL	gɛ⁵⁵po⁵³	old (of person)
21828	Zhaba_Daofu_County	old / elderly	old (of person)	ga³³gi⁵⁵	g a ³³ + g i ⁵⁵		tib[rgas]		583	399445		STEDT/TBL	ga³³gi⁵⁵	old (of person)
21917	Darang_Taraon	old / elderly	old (of person)	tɑ³¹pɑɯ⁵⁵	t ɑ ³¹ + p ɑ ɯ ⁵⁵				2329	399452		STEDT/TBL	tɑ³¹pɑɯ⁵⁵	old (of person)
23697	Tibetan_Xiahe	old / elderly	old (of person)	lo lon	l o _ l o n				2707	399436		STEDT/TBL	lo lon	old (of person)
23745	Lisu	old / elderly	old (of person)	mo³¹	m o ³¹				1286	399470		STEDT/TBL	mo³¹	old (of person)
23839	Bokar	old / elderly	old (of person)	me kam	m e + k a m				3277	399454		STEDT/TBL	me kam	old (of person)
24784	Tibetan_Alike	old / elderly	old (of person)	rgi	r g i	!			583	399437		STEDT/TBL	rgi	old (of person)
25088	Yidu	old / elderly	old (of person)	mi³⁵tɕhi⁵⁵pɹɑ⁵⁵	m i ³⁵ + tɕʰ i ⁵⁵ + p ɹ ɑ ⁵⁵				2987	399455		STEDT/TBL	mi³⁵tɕhi⁵⁵pɹɑ⁵⁵	old (of person)
38067	Tangut		old (of person)	nar	n a r				2051	NA	老			old (of person)
30385	Khaling		old (of person)	dʉspɛ	d ʉ s p ɛ				3515	NA				old (of person)
30386	Limbu		old (of person)	lɛtt	l ɛ t t				3516	NA				old (of person)
30934	Old_Chinese		old (of person)	Crˤuʔ	C/ + rˤ u ʔ			老	1685	NA	老	SagartMa2016	*C.rˤuʔ	old (of person)
31096	Old_Burmese		old (of person)	ʔuiw	ʔ ui w				1034	NA		Hill2016		old (of person)
31697	Wobzi_Khroskyabs		old (of person)	dɑ́r	d ɑ́ r		Tib[dar]		2051	NA		Lai2016		old (of person)
31961	Chepang	old (person, object)	old (of person)	ʔay	ʔ a j				3862	478851		Caughley2000		old (of person)
32216	Garo	old (vi)	old (of person)	git-cham	g i t + ch a m				3986	466169		Burling2003		old (of person)
32217	Garo	lame; old (adv)	old (of person)	o-chol	o ch o l				3987	467226		Burling2003		old (of person)
32436	Thulung		old (of person)	ŋa:wa	ŋ aː w a				4064	NA				old (of person)
32795	Hakha_Chin	one (num.)	one	pakhat, khat	p a kʰ a t	[full entry: ]			28	NA		VanBik2014		one
33132	Bunan	one	one	tiki	t i k i	Comment (by Widmer2014): «ZZ tig / PTB *dik»			302	NA		Widmer2014		one
33217	Byangsi	one	one	tigɛ	t i g ɛ				302	542461		Sharma2003		one
33441	Rongpo	one	one	tig	t i g				302	547488		Sharma2003a		one
33664	Kulung	one. (num.)	one	i:bum	iː b u m				636	NA		Tolsma1999		one
33995	Bantawa	one	one	ɨk	ɨ k				117	NA		Jongens2009:113		one
34720	Rangoon		one	tiʔ⁴	t i ʔ ⁴				302	NA		Huang1992		one
35421	Achang_Longchuan	one num	one	ta³¹	t a ³¹				302	NA		Huang1992		one
35422	Atsi	one num	one	lă²¹	l ă ²¹				302	NA		Huang1992		one
35423	Bola	one num	one	ta³¹	t a ³¹				302	NA		Huang1992		one
35424	Lashi	one num	one	ta³¹	t a ³¹				302	NA		Huang1992		one
35425	Maru	one num	one	ta³¹	t a ³¹				302	NA		Huang1992		one
35740	Bahing	one (num)	one	koŋ	k o ŋ				1380	121810				one
36430	Beijing		one	ji⁵⁵	j i ⁵⁵				1686	NA	一			one
36431	Guangzhou		one	jɐt⁵	j ɐ t ⁵				1686	NA	一			one
36432	Chaozhou		one	tsɛk²	ts ɛ k ²				1687	NA	蜀			one
36433	Longgang		one	jɪt³	j ɪ t ³				1686	NA	一			one
36434	Jieyang		one	tsɛk²	ts ɛ k ²				1687	NA	蜀			one
36435	Xingning		one	ʐɿʔ²	ʐ ɿ ʔ ²				1686	NA	一			one
37589	Ukhrul	one	one	ʔa-kʰa	ʔ a + kʰ a				3331	525873				one
37792	Hayu	one (num)	one	kolu	k o l u				1380	120271				one
37793	Hayu	one (person) (num)	one	koŋpu	k o ŋ p u				1380	120257				one
38190	Tangut		one	gjɨ	g j ɨ				1249	NA	一			one
38288	Mikir		one	isī	i s iː	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «isi» (page: 354)			10419	NA		Walker1925, Konnerth2014	isi	one
7068	Old_Tibetan	one	one	gtɕig	g tɕ i g			一	302	NA	一		gtɕig	one
7081	Khaling	one	one	tûːbʌ	t ûː/uː b ʌ			一	302	NA	一		tûːbʌ	one
7082	Limbu	one	one	thik	tʰ i k			一	302	NA	一		thik	one
7097	Japhug	one	one	ci	c i			一	302	NA	一		ci	one
7101	Tangut	one	one	lew¹	l e w ¹			一	302	NA	一		lew¹	one
38593	Rabha	one thing	one	gó-sa	g ó/o + s a				3988	NA		Joseph2007		one
35427	Xiandao	one num	one	ta³¹	t a ³¹				302	NA		Huang1992		one
16118	Jingpho	one	one	lă⁵⁵ŋai⁵¹	l ă ⁵⁵ + ŋ a i ⁵¹				3043	386044		STEDT/TBL	lă⁵⁵ŋai⁵¹	one
17027	Motuo_Menba	one	one	thor	tʰ o r				1731	386032		STEDT/TBL	thor	one
17912	rGyalrong_Maerkang	one	one	kə tᴇk	k ə _ t ᴇ/e k				302	386036		STEDT/TBL	kə tᴇk	one
18207	Tibetan_Lhasa	one	one	tɕi⁵²	tɕ i ⁵²				302	386027		STEDT/TBL	tɕi⁵²	one
19148	Daofu	one	one	ro	r o				302	386037		STEDT/TBL	ro	one
19585	Dulong	one	one	tiʔ⁵⁵	t i ʔ ⁵⁵				302	386045		STEDT/TBL	tiʔ⁵⁵	one
19851	Tibetan_Batang	one	one	tɕiʔ⁵³	tɕ i ʔ ⁵³				302	386028		STEDT/TBL	tɕiʔ⁵³	one
20057	Tibetan_Alike	one	one	ɣcçək	ɣ cç ə k	!			302	386030		STEDT/TBL	ɣcçək	one
22443	Tibetan_Xiahe	one	one	htɕəχ	h tɕ ə χ	!			302	386029		STEDT/TBL	htɕəχ	one
22872	Zhaba_Daofu_County	one	one	tɛ⁵⁵	t ɛ ⁵⁵				302	386039		STEDT/TBL	tɛ⁵⁵	one
23437	Darang_Taraon	one	one	khɯn⁵⁵	kʰ ɯ n ⁵⁵				2658	386047		STEDT/TBL	khɯn⁵⁵	one
23547	Lisu	one	one	thi³¹	tʰ i ³¹				302	386065		STEDT/TBL	thi³¹	one
23625	Bokar	one	one	a ken	a + k e n				2658	386049		STEDT/TBL	a ken	one
