ID	X	ID.1	DOCULECT	CONCEPT	IPA	COUNTERPART	COGID	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SOURCE	TOKENS	OLDCOG	ALIGNMENT
2096	538	454	Jirel	FEW	tikpidʑik	Few:	171	t i k p i d ʑ i k	1 7 1 1 7 1 3 7 1	AXMBYBCYN	TIKPITSIK	2	2.T.C 2.I.V 2.K.c 2.P.C 2.I.V 2.T.C 2.S.C 2.I.V 2.K.c	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 0.8	0			NA	t i k p i d ʑ i k
2097	539	713	Kagate	FEW	t̪ibi	Few:High	171	t̪ i b i	1 7 1 7	AXBZ	TIPI	3	3.T.C 3.I.V 3.P.C 3.I.V	2.0 1.5 1.75 0.8	0			NA	t̪ i - b - - - i -
2098	542	1473	Sherpa	FEW	tsedzi	Few:Mid-high	171	t s e d z i	1 3 7 1 3 7	ACXBCZ	TSETSI	6	6.T.C 6.S.C 6.E.V 6.T.C 6.S.C 6.I.V	2.0 1.5 1.5 1.75 1.5 0.8	0			NA	t s e - - d z i -
2099	544	1981	Yolmo	FEW	sipi	Few:	171	s i p i	3 7 1 7	AXBZ	SIPI	8	8.S.C 8.I.V 8.P.C 8.I.V	2.0 1.5 1.75 0.8	0			NA	- s i p - - - i -
2100	541	1221	Nubri	FEW	alajili	Few:	172	a l a j i l i	7 5 7 6 7 5 7	XBYBYBZ	ALAJILI	5	5.A.V 5.L.C 5.A.V 5.J.C 5.I.V 5.L.C 5.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	0			NA	a l a j i l i
2101	NA	13069	S_Japhug	FEW	rkɯn	NA	100000	r k ɯ n				0			NA	OLD	r k ɯ n	100000	
2102	NA	13040	S_Old_Tibetan	FEW	rkun	NA	100000	r k u n				0			NA	OLD	r k u n	100000	
2103	546	19	Gyalsumdo	FINGER	tsuɡu	Finger:Low-Rise	174	t s u ɡ u	1 3 7 1 7	ACXBZ	TSYKY	1	1.T.C 1.S.C 1.Y.V 1.K.C 1.Y.V	2.0 1.5 1.5 1.75 0.8	0			NA	- t s u ɡ u
2104	547	284	Jirel	FINGER	ndziu	Finger:	174	n d z iu	4 1 3 7	ACCZ	NTSI	2	2.N.C 2.T.C 2.S.C 2.I.V	2.0 1.5 1.5 0.8	0			NA	n d z - - iu
2105	549	798	Lowa	FINGER	ndzu	Finger:Low	174	n d z u	4 1 3 7	ACCZ	NTSY	4	4.N.C 4.T.C 4.S.C 4.Y.V	2.0 1.5 1.5 0.8	0			NA	n d z - - u
2106	550	1056	Nubri	FINGER	tsuku	Finger:Mid	174	t s u k u	1 3 7 1 7	ACXBZ	TSYKY	5	5.T.C 5.S.C 5.Y.V 5.K.C 5.Y.V	2.0 1.5 1.5 1.75 0.8	0			NA	- t s u k u
2107	552	1552	Tsum	FINGER	ziu	Finger:Low-Rise	174	z iu	3 7	AX	SI	7	7.S.C 7.I.V	2.0 1.5	0			NA	- - z - - iu
2108	553	1816	Yolmo	FINGER	ndzuɡu	Finger:Mid-Rise	174	n d z u ɡ u	4 1 3 7 1 7	ACCYBZ	NTSYKY	8	8.N.C 8.T.C 8.S.C 8.Y.V 8.K.C 8.Y.V	2.0 1.5 1.5 1.3 1.75 0.8	1			NA	n d z u ɡ u
2109	548	545	Kagate	FINGER	t̪ʰebu	Finger:Mid-High	176	t̪ʰ e b u	1 7 1 7	AXBZ	TEPY	3	3.T.C 3.E.V 3.P.C 3.Y.V	2.0 1.5 1.75 0.8	0			NA	t̪ʰ e b - u -
2110	551	1307	Sherpa	FINGER	t̪ʰept̪ok	Finger:Mid	176	t̪ʰ e p t̪ o k	1 7 1 1 7 1	AXMBYN	TEPTUK	6	6.T.C 6.E.V 6.P.c 6.T.C 6.U.V 6.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	t̪ʰ e p t̪ o k
2111	554	20	Gyalsumdo	FINGERNAIL	seɹmu	Fingernail:High-Fall	100174	s e ɹ m u	3 7 5 4 7	AXMBZ	SERMY	1	1.S.C 1.E.V 1.R.c 1.M.C 1.Y.V	2.0 1.5 1.1 1.75 0.8	0			NA	s - e ɹ m u -
2112	555	285	Jirel	FINGERNAIL	seɹmuk	Fingernail:High	100174	s e ɹ m u k	3 7 5 4 7 1	AXMBYN	SERMYK	2	2.S.C 2.E.V 2.R.c 2.M.C 2.Y.V 2.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	s - e ɹ m u k
2113	556	546	Kagate	FINGERNAIL	sermu	Fingernail:High	100174	s e r m u	3 7 5 4 7	AXMBZ	SERMY	3	3.S.C 3.E.V 3.R.c 3.M.C 3.Y.V	2.0 1.5 1.1 1.75 0.8	0			NA	s - e r m u -
2114	557	799	Lowa	FINGERNAIL	semo	Fingernail:Mid	100174	s e m o	3 7 4 7	AXBZ	SEMU	4	4.S.C 4.E.V 4.M.C 4.U.V	2.0 1.5 1.75 0.8	0			NA	s - e - m o -
2115	558	1057	Nubri	FINGERNAIL	sermo	Fingernail:Mid(-High)	100174	s e r m o	3 7 5 4 7	AXMBZ	SERMU	5	5.S.C 5.E.V 5.R.c 5.M.C 5.U.V	2.0 1.5 1.1 1.75 0.8	0			NA	s - e r m o -
2116	559	1308	Sherpa	FINGERNAIL	seɹmoŋ	Fingernail:Mid	100174	s e ɹ m o ŋ	3 7 5 4 7 4	AXMBYN	SERMUN	6	6.S.C 6.E.V 6.R.c 6.M.C 6.U.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	s - e ɹ m o ŋ
2117	560	1553	Tsum	FINGERNAIL	semu	Fingernail:High	100174	s e m u	3 7 4 7	AXBZ	SEMY	7	7.S.C 7.E.V 7.M.C 7.Y.V	2.0 1.5 1.75 0.8	0			NA	s - e - m u -
2118	561	1817	Yolmo	FINGERNAIL	simu	Fingernail:High	100174	s i m u	3 7 4 7	AXBZ	SIMY	8	8.S.C 8.I.V 8.M.C 8.Y.V	2.0 1.5 1.75 0.8	0			NA	s - i - m u -
2119	NA	45353	S_Achang_Longchuan	FINGERNAIL	lɔʔ⁵⁵ʂəŋ³¹	NA	100088	l ɔ ʔ ʂ ə ŋ				0			NA	OLD	l ɔ ʔ ʂ ə ŋ	100088	l ɔ ʔ ʂ ə ŋ - - - - -
2120	NA	45354	S_Atsi	FINGERNAIL	loʔ²¹siŋ²¹	NA	100088	l o ʔ s i ŋ				0			NA	OLD	l o ʔ s i ŋ	100088	l o ʔ s i ŋ - - - - -
2121	NA	45356	S_Bola	FINGERNAIL	laʔ³¹saŋ³⁵	NA	100088	l a ʔ s a ŋ				0			NA	OLD	l a ʔ s a ŋ	100088	l a ʔ s a ŋ - - - - -
2122	NA	43295	S_Byangsi	FINGERNAIL	lak◦ʃin	NA	100088	l a k ʃ i n				0			NA	OLD	l a k ʃ i n	100088	l a k ʃ i n - - - - -
2123	NA	41953	S_Chepang	FINGERNAIL	sən	NA	100088	s ə n				0			NA	OLD	s ə n	100088	- - - s ə n - - - - -
2124	NA	42783	S_Hakha_Chin	FINGERNAIL	tintte ,	NA	100088	t ı̂/i n				0			NA	OLD	t ı̂/i n	100088	- - - t ı̂/i n - - - - -
2125	NA	16445	S_Khaling	FINGERNAIL	sēndʉ	NA	100088	s ē n d ʉ				0			NA	OLD	s ē n d ʉ	100088	- - - s ē n - - d ʉ -
2126	NA	43741	S_Kulung	FINGERNAIL	sen	NA	100088	s e n				0			NA	OLD	s e n	100088	- - - s e n - - - - -
2127	NA	45357	S_Lashi	FINGERNAIL	lɔʔ³¹sə̱ŋ⁵⁵	NA	100088	l ɔ ʔ s ə̰ ŋ				0			NA	OLD	l ɔ ʔ s ə̰ ŋ	100088	l ɔ ʔ s ə̰ ŋ - - - - -
2128	NA	16446	S_Limbu	FINGERNAIL	sendi	NA	100088	s e n d i				0			NA	OLD	s e n d i	100088	- - - s e n - - d i -
2129	NA	31088	S_Lisu	FINGERNAIL	lɛ̱³¹se³¹	NA	100088	l ɛ̱ s e				0			NA	OLD	l ɛ̱ s e	100088	l ɛ̱ - s e - - - - - -
2130	NA	46175	S_Lushai	FINGERNAIL	mutin	NA	100088	m u t i n				0			NA	OLD	m u t i n	100088	- - - - - - m u t i n
2131	NA	45358	S_Maru	FINGERNAIL	lɔʔ³¹saŋ³⁵	NA	100088	l ɔ ʔ s a ŋ				0			NA	OLD	l ɔ ʔ s a ŋ	100088	l ɔ ʔ s a ŋ - - - - -
2132	NA	41175	S_Old_Burmese	FINGERNAIL	lak◦sañḥ	NA	100088	l a k s a ñ ḥ				0			NA	OLD	l a k s a ñ ḥ	100088	l a k s a ñ ḥ - - - -
2133	NA	16432	S_Old_Tibetan	FINGERNAIL	sen.mo	NA	100088	s e n m o				0			NA	OLD	s e n m o	100088	- - - s e n m o - - -
2134	NA	44541	S_Rangoon	FINGERNAIL	lɛʔ⁴tθɛ⁵⁵	NA	100088	l ɛ ʔ tθ ɛ				0			NA	OLD	l ɛ ʔ tθ ɛ	100088	l ɛ ʔ - - - - - tθ ɛ -
2135	NA	34116	S_Tibetan_Alike	FINGERNAIL	shen mo	NA	100088	sʰ e n m o				0			NA	OLD	sʰ e n m o	100088	- - - sʰ e n m o - - -
2136	NA	29324	S_Tibetan_Batang	FINGERNAIL	she⁵⁵mo⁵³	NA	100088	sh e m o				0			NA	OLD	sh e m o	100088	- - - sh e - m o - - -
2137	NA	30856	S_Tibetan_Lhasa	FINGERNAIL	sẽ⁵⁵mo⁵⁵	NA	100088	s ẽ ∼ m o				0			NA	OLD	s ẽ ∼ m o	100088	- - - s ẽ ∼ m o - - -
2138	NA	31979	S_Tibetan_Xiahe	FINGERNAIL	shen mo	NA	100088	sʰ e n m o				0			NA	OLD	sʰ e n m o	100088	- - - sʰ e n m o - - -
2139	NA	45359	S_Xiandao	FINGERNAIL	lɔʔ⁵⁵ʂɯŋ³¹	NA	100088	l ɔ ʔ ʂ ɯ ŋ				0			NA	OLD	l ɔ ʔ ʂ ɯ ŋ	100088	l ɔ ʔ ʂ ɯ ŋ - - - - -
2140	NA	26567	S_Motuo_Menba	FINGERNAIL	tshiŋ naŋ	NA	100162	tsh i ŋ n a ŋ				0			NA	OLD	tsh i ŋ n a ŋ	100162	tsh i ŋ - n a ŋ
2141	NA	43514	S_Rongpo	FINGERNAIL	nəŋ	NA	100162	n ə ŋ				0			NA	OLD	n ə ŋ	100162	n ə ŋ
2142	NA	42967	S_Bunan	FINGERNAIL	dzermo	NA	100174	dz e r m o				0			NA	OLD	dz e r m o	100174	- dz e r m o -
2143	NA	42634	S_Old_Tibetan	FINGERNAIL	sder.mo	NA	100174	s d e r m o				0			NA	OLD	s d e r m o	100174	s d e r m o -
2144	NA	42513	S_Thulung	FINGERNAIL	der	NA	100174	d e r				0			NA	OLD	d e r	100174	- d e r - - -
2145	NA	25738	S_Daofu	FINGERNAIL	ldzə	NA	101194	l dz ə				0			NA	OLD	l dz ə	101194	- l dz ə
2146	NA	28639	S_Daofu	FINGERNAIL	nɛ ldzə	NA	101194	n ɛ l dz ə				0			NA	OLD	n ɛ l dz ə	101194	- n ɛ - l dz ə
2147	NA	16461	S_Japhug	FINGERNAIL	tɯ-ndzrɯ	NA	101194	t ɯ ⁿdz r ɯ				0			NA	OLD	t ɯ ⁿdz r ɯ	101194	- t ɯ - ⁿdz r ɯ
2148	NA	40921	S_Old_Chinese	FINGERNAIL	tsˤruʔ	NA	101194	tsˤ r u ʔ				0			NA	OLD	tsˤ r u ʔ	101194	- tsˤ r u ʔ
2149	NA	26058	S_rGyalrong_Maerkang	FINGERNAIL	tɑ ndzru	NA	101194	t ɑ n dz r u				0			NA	OLD	t ɑ n dz r u	101194	- t ɑ - n dz r u
2150	NA	16465	S_Tangut	FINGERNAIL	dzjị¹	NA	101194	d z j ị				0			NA	OLD	d z j ị	101194	dz j ị -
2151	NA	41686	S_Wobzi_Khroskyabs	FINGERNAIL	rdzé	NA	101194	r dz é				0			NA	OLD	r dz é	101194	- r dz é
2152	NA	30063	S_Zhaba_Daofu_County	FINGERNAIL	ja³³dzi⁵⁵	NA	101194	j a dz i				0			NA	OLD	j a dz i	101194	j a - - dz i -
2153	NA	29080	S_Dulong	FINGERNAIL	ȵin⁵⁵	NA	101303	ȵ i n				0			NA	OLD	ȵ i n	101303	ȵ i n -
2154	NA	46900	S_Beijing	FINGERNAIL	tʂʅ²¹⁴₅₅tɕia⁰	NA	101804	tʂ ʅ ₅₅ tɕ i a				0			NA	OLD	tʂ ʅ ₅₅ tɕ i a	101804	tʂ ʅ -₅₅ tɕ i a -
2155	NA	46902	S_Chaozhou	FINGERNAIL	tsõĩ⁵³₃₅kaʔ²	NA	101804	ts õ ĩ ∼ ₃₅ k a ʔ				0			NA	OLD	ts õ ĩ ∼ ₃₅ k a ʔ	101804	ts õ ĩ ∼ -₃₅ k a ʔ -
2156	NA	46901	S_Guangzhou	FINGERNAIL	sɐu³⁵tsi³⁵kap³³	NA	101804	s ɐ u ts i k a p				0			NA	OLD	s ɐ u ts i k a p	101804	s ɐ u - ts i - k a p -
2157	NA	46904	S_Jieyang	FINGERNAIL	tsãĩ³¹₃₅kaʔ²	NA	101804	ts ã ĩ ∼ ₃₅ k a ʔ				0			NA	OLD	ts ã ĩ ∼ ₃₅ k a ʔ	101804	ts ã ĩ ∼ -₃₅ k a ʔ -
2158	NA	46903	S_Longgang	FINGERNAIL	tsi³³kak³	NA	101804	ts i k a k				0			NA	OLD	ts i k a k	101804	ts i - k a k -
2159	NA	46905	S_Xingning	FINGERNAIL	tʂʅ²¹kaʔ²	NA	101804	tʂ ʅ k a ʔ				0			NA	OLD	tʂ ʅ k a ʔ	101804	tʂ ʅ - k a ʔ -
2160	NA	47861	S_Hayu	FINGERNAIL	dɩːmɩn	NA	102086	d ɩː m ɿ n				0			NA	OLD	d ɩː m ɿ n	102086	d ɩː m ɿ n
2161	NA	31948	S_Jingpho	FINGERNAIL	lă³¹mjin³³	NA	102335	l ă m j i n				0			NA	OLD	l ă m j i n	102335	l ă - - m j i n -
2162	NA	42956	S_Bunan	FINGERNAIL	ɕun	NA	102574	ɕ u n				0			NA	OLD	ɕ u n	102574	ɕ u n
2163	NA	33130	S_Darang_Taraon	FINGERNAIL	ɑ³¹ɬɯn⁵⁵	NA	102595	ɑ ɬ ɯ n				0			NA	OLD	ɑ ɬ ɯ n	102595	ɑ - - ɬ ɯ n -
2164	NA	33157	S_Bokar	FINGERNAIL	lu |gin	NA	102604	l u g i n				0			NA	OLD	l u g i n	102604	l u - g i n
2165	NA	34427	S_Yidu	FINGERNAIL	ɑ⁵⁵huŋ⁵⁵koŋ³⁵	NA	102883	ɑ h u ŋ k o ŋ				0			NA	OLD	ɑ h u ŋ k o ŋ	102883	ɑ - - h u ŋ - - k o ŋ -
2166	NA	43988	S_Bantawa	FINGERNAIL	tumbulik	NA	102902	t u m b u l i k				0			NA	OLD	t u m b u l i k	102902	t u m b u l i k
2167	NA	45803	S_Bahing	FINGERNAIL	gɛŋ	NA	103161	g ɛ ŋ				0			NA	OLD	g ɛ ŋ	103161	g ɛ ŋ
2168	NA	42206	S_Garo	FINGERNAIL	jak-skil	NA	110230	j a k s k i l				0			NA	OLD	j a k s k i l	110230	j a k - s k i l
2169	NA	48549	S_Rabha	FINGERNAIL	tʃá-tʃa-kor	NA	110230	tʃ á tʃ a k o r				0			NA	OLD	tʃ á tʃ a k o r	110230	
2170	NA	47654	S_Ukhrul	FINGERNAIL	leŋ-kor	NA	110230	l e ŋ k o r				0			NA	OLD	l e ŋ k o r	110230	l e ŋ - k o r
2171	NA	48293	S_Mikir	FINGERNAIL	chimī	NA	110406	ch i m ī				0			NA	OLD	ch i m ī	110406	
2172	NA	27340	S_rGyalrong_Maerkang	FIRE	tə mtʃək	NA	100670	t ə m tʃ ə k				0			NA	OLD	t ə m tʃ ə k	100670	t ə - m tʃ ə k
2173	NA	44626	S_Achang_Longchuan	FIRE	poi³¹	NA	101058	p o i				0			NA	OLD	p o i	101058	- - - p o i -
2174	NA	44633	S_Xiandao	FIRE	n̩⁵⁵pui³¹	NA	101058	n̩ p u i				0			NA	OLD	n̩ p u i	101058	n̩ - - p u i -
2175	NA	44634	S_Xiandao	FIRE	n̩⁵⁵pui³¹	NA	101058	n̩ p u i				0			NA	OLD	n̩ p u i	101058	n̩ - - p u i -
2176	562	62	Gyalsumdo	FIRE	me	Fire:Low-Rise	101746	m e	4 7	AX	ME	1	1.M.C 1.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2177	563	325	Jirel	FIRE	me	Fire:Low-Rise	101746	m e	4 7	AX	ME	2	2.M.C 2.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2178	564	584	Kagate	FIRE	me	Fire:Low-Rise	101746	m e	4 7	AX	ME	3	3.M.C 3.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2179	565	839	Lowa	FIRE	me	Fire:(Low-)Rise	101746	m e	4 7	AX	ME	4	4.M.C 4.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2180	566	1095	Nubri	FIRE	mẽ	Fire:(Low-)Rise	101746	m ẽ	4 7	AX	ME	5	5.M.C 5.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2181	567	1348	Sherpa	FIRE	me	Fire:Low	101746	m e	4 7	AX	ME	6	6.M.C 6.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2182	568	1592	Tsum	FIRE	me	Fire:Low-Rise	101746	m e	4 7	AX	ME	7	7.M.C 7.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2183	569	1856	Yolmo	FIRE	me	Fire:Low-Rise	101746	m e	4 7	AX	ME	8	8.M.C 8.E.V	2.0 1.5	0			NA	- - - m - - - - - -
2184	NA	44628	S_Atsi	FIRE	mji²¹	NA	101746	m j i				0			NA	OLD	m j i	101746	- - - m j i - - - -
2185	NA	45770	S_Bahing	FIRE	mi	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2186	NA	45771	S_Bahing	FIRE	bapmi	NA	101746	b a p m i				0			NA	OLD	b a p m i	101746	b a p m - i - - - -
2187	NA	43909	S_Bantawa	FIRE	miri	NA	101746	m i r i				0			NA	OLD	m i r i	101746	- - - m - i - - r i
2188	NA	30977	S_Bokar	FIRE	ə mə	NA	101746	ə m ə				0			NA	OLD	ə m ə	101746	- ə - m - ə - - - -
2189	NA	44629	S_Bola	FIRE	mi³¹	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2190	NA	43054	S_Bunan	FIRE	me	NA	101746	m e				0			NA	OLD	m e	101746	- - - m - e - - - -
2191	NA	43256	S_Byangsi	FIRE	mɨè	NA	101746	m ɨ è				0			NA	OLD	m ɨ è	101746	- - - m - ɨ - è - -
2192	NA	41861	S_Chepang	FIRE	hmeʔ	NA	101746	h m e ʔ				0			NA	OLD	h m e ʔ	101746	h - - m - e ʔ - - -
2193	NA	28577	S_Daofu	FIRE	ɣmə	NA	101746	ɣ m ə				0			NA	OLD	ɣ m ə	101746	ɣ - - m - ə - - - -
2194	NA	30427	S_Darang_Taraon	FIRE	nɑ³¹mɯn⁵⁵	NA	101746	n ɑ m ɯ n				0			NA	OLD	n ɑ m ɯ n	101746	n ɑ - m - ɯ n - - -
2195	NA	29022	S_Dulong	FIRE	tɯ⁵⁵mi⁵⁵	NA	101746	t ɯ m i				0			NA	OLD	t ɯ m i	101746	t ɯ - m - i - - - -
2196	NA	42695	S_Hakha_Chin	FIRE	1. mei;	NA	101746	m â/a y				0			NA	OLD	m â/a y	101746	- - - m - â/a - y - -
2197	NA	47826	S_Hayu	FIRE	me	NA	101746	m e				0			NA	OLD	m e	101746	- - - m - e - - - -
2198	NA	13175	S_Japhug	FIRE	smi	NA	101746	s m i				0			NA	OLD	s m i	101746	s - - m - i - - - -
2199	NA	13159	S_Khaling	FIRE	mi	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2200	NA	43707	S_Kulung	FIRE	mi	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2201	NA	44631	S_Lashi	FIRE	mji³³	NA	101746	m j i				0			NA	OLD	m j i	101746	- - - m j i - - - -
2202	NA	13160	S_Limbu	FIRE	mi	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2203	NA	46000	S_Lushai	FIRE	mei	NA	101746	m e i				0			NA	OLD	m e i	101746	- - - m - e - i - -
2204	NA	44632	S_Maru	FIRE	mji³⁵	NA	101746	m j i				0			NA	OLD	m j i	101746	- - - m j i - - - -
2205	NA	48282	S_Mikir	FIRE	mē	NA	101746	m ē				0			NA	OLD	m ē	101746	- - - m - ē - - - -
2206	NA	33156	S_Motuo_Menba	FIRE	mi	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2207	NA	41136	S_Old_Burmese	FIRE	mīḥ	NA	101746	m ī ḥ				0			NA	OLD	m ī ḥ	101746	- - - m - ī ḥ - - -
2208	NA	13146	S_Old_Tibetan	FIRE	me	NA	101746	m e				0			NA	OLD	m e	101746	- - - m - e - - - -
2209	NA	44536	S_Rangoon	FIRE	mi⁵⁵	NA	101746	m i				0			NA	OLD	m i	101746	- - - m - i - - - -
2210	NA	43476	S_Rongpo	FIRE	mhe	NA	101746	mh e				0			NA	OLD	mh e	101746	- - - mh - e - - - -
2211	NA	13179	S_Tangut	FIRE	məə¹	NA	101746	m əə				0			NA	OLD	m əə	101746	- - - m - əə - - - -
2212	NA	42476	S_Thulung	FIRE	mu	NA	101746	m u				0			NA	OLD	m u	101746	- - - m - u - - - -
2213	2350	31581	S_Tibetan_Alike	FIRE	mȵe	fire	101746	m ȵ e	4 4 7	ACZ	MNE	2	2.M.C 2.N.C 2.E.V	2.0 1.5 0.8	0	OLD	m ȵ e	101746	- - - m ȵ e - - - -
2214	2349	29440	S_Tibetan_Batang	FIRE	ȵe	fire	101746	ȵ e	4 7	AX	NE	3	3.N.C 3.E.V	2.0 1.5	0	OLD	ȵ e	101746	ȵ e - - - - - - - -
2215	2348	27606	S_Tibetan_Lhasa	FIRE	me	fire	101746	m e	4 7	AX	ME	4	4.M.C 4.E.V	2.0 1.5	0	OLD	m e	101746	- - - m - e - - - -
2216	2351	34453	S_Tibetan_Xiahe	FIRE	ȵe	fire	101746	ȵ e	4 7	AX	NE	5	5.N.C 5.E.V	2.0 1.5	0	OLD	ȵ e	101746	ȵ e - - - - - - - -
2217	NA	47625	S_Ukhrul	FIRE	mej	NA	101746	m e j				0			NA	OLD	m e j	101746	- - - m - e j - - -
2218	NA	41605	S_Wobzi_Khroskyabs	FIRE	ʁmə̂	NA	101746	ʁ m ə̂				0			NA	OLD	ʁ m ə̂	101746	ʁ - - m - ə̂ - - - -
2219	NA	31126	S_Zhaba_Daofu_County	FIRE	ȵʌ¹³	NA	101746	ȵ ʌ				0			NA	OLD	ȵ ʌ	101746	ȵ ʌ - - - - - - - -
2220	NA	30701	S_Lisu	FIRE	ɑ⁵⁵to⁵⁵	NA	101843	ɑ t o				0			NA	OLD	ɑ t o	101843	ɑ - - t o -
2221	NA	34367	S_Yidu	FIRE	mɑ⁵⁵mɹu⁵⁵	NA	103715	m ɑ m ɹ u				0			NA	OLD	m ɑ m ɹ u	103715	m ɑ - - m ɹ u -
2222	NA	42125	S_Garo	FIRE	wal•-	NA	103940	w a l ʔ				0			NA	OLD	w a l ʔ	103940	w a l ʔ -
2223	NA	26341	S_Jingpho	FIRE	wan³¹	NA	103940	w a n				0			NA	OLD	w a n	103940	w a n - -
2224	NA	48529	S_Rabha	FIRE	bár	NA	103940	b á r				0			NA	OLD	b á r	103940	
2225	NA	42126	S_Garo	FIRE	a-gal	NA	103941	a g a l				0			NA	OLD	a g a l	103941	a g a l
2226	NA	46667	S_Beijing	FIRE	xuɔ²¹⁴	NA	129759	x u ɔ				0			NA	OLD	x u ɔ	129759	x u ɔ - -
2227	NA	46669	S_Chaozhou	FIRE	huɛ⁵³	NA	129759	h u ɛ				0			NA	OLD	h u ɛ	129759	h u ɛ - -
2228	NA	46668	S_Guangzhou	FIRE	fɔ³⁵	NA	129759	f ɔ				0			NA	OLD	f ɔ	129759	f - ɔ - -
2229	NA	46671	S_Jieyang	FIRE	huɛ³¹	NA	129759	h u ɛ				0			NA	OLD	h u ɛ	129759	h u ɛ - -
2230	NA	46670	S_Longgang	FIRE	fɔ³²	NA	129759	f ɔ				0			NA	OLD	f ɔ	129759	f - ɔ - -
2231	NA	40818	S_Old_Chinese	FIRE	qʷʰˤəjʔ	NA	129759	qʷʰˤ ə j ʔ				0			NA	OLD	qʷʰˤ ə j ʔ	129759	qʷʰˤ - ə j ʔ
2232	NA	46672	S_Xingning	FIRE	fo²¹	NA	129759	f o				0			NA	OLD	f o	129759	f - o - -
2233	NA	33387	S_Lisu	FIREWOOD	si³⁵	NA	100000	s i				0			NA	OLD	s i	100000	
2234	NA	48509	S_Mikir	FIREWOOD	thēng	NA	100000	th ē ng				0			NA	OLD	th ē ng	100000	
2235	NA	48178	S_Tangut	FIREWOOD	sjɨ mə	NA	100000	s jɨ m ə				0			NA	OLD	s jɨ m ə	100000	
2236	NA	42127	S_Garo	FIREWOOD	ha•-bol	NA	103644	h a ʔ b o l				0			NA	OLD	h a ʔ b o l	103644	
2237	NA	26689	S_Jingpho	FIREWOOD	phun⁵⁵	NA	103644	ph u n				0			NA	OLD	ph u n	103644	
2238	NA	45136	S_Achang_Longchuan	FIREWOOD	tʰuaŋ³¹	NA	103872	tʰ u a ŋ				0			NA	OLD	tʰ u a ŋ	103872	tʰ u a ŋ -
2239	NA	45261	S_Atsi	FIREWOOD	tʰaŋ²¹	NA	103872	tʰ a ŋ				0			NA	OLD	tʰ a ŋ	103872	tʰ a - ŋ -
2240	NA	45072	S_Bola	FIREWOOD	tʰɔ̃³⁵	NA	103872	tʰ ɔ̃ ∼				0			NA	OLD	tʰ ɔ̃ ∼	103872	tʰ ɔ̃ - ∼ -
2241	NA	44965	S_Lashi	FIREWOOD	tʰaŋ⁵⁵	NA	103872	tʰ a ŋ				0			NA	OLD	tʰ a ŋ	103872	tʰ a - ŋ -
2242	NA	44929	S_Maru	FIREWOOD	tʰɔ̃³⁵	NA	103872	tʰ ɔ̃ ∼				0			NA	OLD	tʰ ɔ̃ ∼	103872	tʰ ɔ̃ - ∼ -
2243	NA	41068	S_Old_Burmese	FIREWOOD	thaṅḥ	NA	103872	th a n ḥ				0			NA	OLD	th a n ḥ	103872	
2244	NA	45196	S_Rangoon	FIREWOOD	tʰĩ⁵⁵	NA	103872	tʰ ĩ ∼				0			NA	OLD	tʰ ĩ ∼	103872	tʰ ĩ - - -
2245	NA	45017	S_Xiandao	FIREWOOD	tʰɔŋ³¹	NA	103872	tʰ ɔ ŋ				0			NA	OLD	tʰ ɔ ŋ	103872	tʰ ɔ ŋ -
2246	NA	34713	S_Yidu	FIREWOOD	ɑ⁵⁵tʂhoŋ³⁵	NA	104501	ɑ tʂh o ŋ				0			NA	OLD	ɑ tʂh o ŋ	104501	
2247	NA	26406	S_Tibetan_Alike	FIREWOOD	tɕhæ mæ	NA	106005	tɕh æ m æ				0			NA	OLD	tɕh æ m æ	106005	
2248	NA	32258	S_Tibetan_Xiahe	FIREWOOD	tɕha ma	NA	106005	tɕh a m a				0			NA	OLD	tɕh a m a	106005	
2249	570	34	Gyalsumdo	FIREWOOD	ɕiŋ	Firewood:High-Fall	106006	ɕ i ŋ	3 7 4	AXN	SIN	1	1.S.C 1.I.V 1.N.c	2.0 1.5 0.8	0			NA	- - - - ɕ i ŋ - - -
