ID	DOCULECT	CONCEPT	CONCEPTID	TRANSCRIPTION	SEGMENTS	COGID	GLOSS	script1	script2	pos	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
850	Gyalsumdo	SCISSORS	1328	dʒhaptsi			scissors	झ्याप्चि	कैँची	n	356	SHEARS	2
851	Gyalsumdo	ROOSTER	1511	dʒhapho			rooster	झ्याङ्फो	भाले	n	1511	ROOSTER	2
852	Gyalsumdo	FEMALE	1551	dʒhamu			female	झ्यामु	पोथि	n	1551	FEMALE	2
854	Gyalsumdo	VULTURE	1185	dʒharkø			vulture	झ्यार्कू	गिद्द	n	1185	VULTURE	2
855	Gyalsumdo	VULTURE	1185	dʒharkø			vulture	झ्यार्कू	गिद्द	n	1185	VULTURE	2
857	Gyalsumdo			dʒhala pul			one method of ritual burial of a corpse: the corpse is chopped to pieces and presented to vultures for consumption	झ्याला पुल्	[गिद्दलाई खुवाएर अन्त्यष्टि गरिने संस्कार	n		???	
858	Gyalsumdo			dʒhawa			luck, skill	झ्यावा	भाग्य, सिप	n	720	GOOD LUCK	4
859	Gyalsumdo			dʒhaʃa			meat of a hen, chicken meat	झ्याश्या	कुखुराको मासु	n		???	
860	Gyalsumdo	FEAR (BE AFRAID)	1419	dʒhike			to be afraid	झ्यिके	डराउनु	v	1419	FEAR (BE AFRAID)	1
861	Gyalsumdo	DANGER	1810	dʒhikṭa			danger	झ्यिक्टा	खतरा	n	1810	DANGER	2
863	Gyalsumdo			dʒhikṭa hoŋke			to be very afraid or terrified	झ्यिक्टा होङ्के	तर्सनु	v		???	
865	Gyalsumdo			dʒhidzəra			cowardly	झ्यिजरा	काँतर	adj		???	
866	Gyalsumdo			dʒhinda			merchant, money-lender	झ्यिन्‍दा	साहु	n	1082	MERCHANT	4
867	Gyalsumdo	SUCK	1421	dʒhipke			to suck	झ्यिप्‍के	[चुस्‍नु]	v	1421	SUCK	1
868	Gyalsumdo			dʒhiba			fearful, frightening	झ्यिबा	डरलाग्दो	adj	528	DREADFUL	4
869	Gyalsumdo	NECK	1333	dʒhimba			neck	झ्यिम्बा	घाँटी	n	1333	NECK	2
870	Gyalsumdo			dʒhilap			offering given by a lama as a gift	झ्यिलाप्	लामाले प्रसाद स्वरूप दिएको चिज	n		???	
871	Gyalsumdo			dʒhʏn			false, untrue	झीन्	झुटो	adj	3069	FALSE	4
872	Gyalsumdo	LIE (REST)	1411	dʒhʏnʃeke			to lie	झ्यिनशेके	ढाँटेर बोल्नु	v	1411	LIE (REST)	1
873	Gyalsumdo			dʒhʏpa ghjapke			to give a massage	झ्यीपा घ्याप्के	मालिस गर्नु	v		???	
874	Gyalsumdo			dʒhuima			artificial	झ्युइमा	नक्कली	adj		???	
875	Gyalsumdo			dʒhũke			to accept	झ्युँके	स्विकार गर्नु	v		???	
876	Gyalsumdo	BECOME	1990	dʒhuŋke			to become	झ्युङ्के	हुनु	v	1990	BECOME	1
877	Gyalsumdo			dʒhur			collection, accumulation	झ्युर	रास	n		???	
878	Gyalsumdo			dʒhuru			piling up, filling above the brim	झ्युरु	चुलिने काम	n		???	
879	Gyalsumdo			dʒhuru			coral	झ्युरु	मुगा	n	668	ROCK	4
881	Gyalsumdo	FORGET	1523	dʒheke			to forget	झ्येके	बिर्सनु	v	1523	FORGET	1
882	Gyalsumdo	EXCHANGE	2509	dʒheke			to exchange	झ्येके	साट्नु	v	2509	EXCHANGE	1
883	Gyalsumdo			dʒhemba			uncooked, raw	झ्येम्बा	काँचो	adj	1959	RAW	4
884	Gyalsumdo	DUNG (ANIMAL FAECES)	2057	dʒhemda			dung	झ्याम्दा	गोबर (गाईको, चौंरीको)	n	2057	DUNG (ANIMAL FAECES)	2
885	Gyalsumdo			dʒherkja			chicken dung	झ्यार्क्या	कुखुराको बिस्टा	n		???	
886	Gyalsumdo			dʒheli			coitus, sexual intercourse	झ्य्यालि	महिलाको गुप्ताङ्ग (योनि) को एउटा भाग, टिसी [झ्य्यालि]	n	1785	HAVE SEX	4
887	Gyalsumdo	SWEEP	230	dʒhoke			to sweep	झ्योके	बढार्नु	v	230	SWEEP	1
888	Gyalsumdo			dʒhokro			hornet	झ्योक्रो	अरिङगाल	n		???	
889	Gyalsumdo	HEN	1514	dʒhjamo			hen	झ्यामो	कुखुरो	n	1514	HEN	2
891	Gyalsumdo			ɲa tʃeke			to train bulls to plough	ञा च्येके	गोरु दाउनु	v		???	
892	Gyalsumdo			ɲa loke			to injure or sprain the calf muscle	ङ्या लोके	पिँडुला फर्किनु	v	44	INJURE	3
893	Gyalsumdo			ɲaktsa			back side of the neck	ञाक्चा	घिच्रो, गर्दन	n		???	
894	Gyalsumdo			̀ɲakta			chain of gold	ञाक्ता	सुनको सिक्री	n		???	
895	Gyalsumdo			̀ɲaklaŋ			hand in hand, embracing	ञाक्लाङ्	हातेमालो, अँगालो हाल्ने	adj		???	
896	Gyalsumdo			̀ɲagen			ritually impure because of the death of relatives	ञागेन्	मान्छे मर्दा जुठो लाग्‍ने	adj		???	
897	Gyalsumdo			̀ɲagen khurke			to remain sacred because of the impurity caused by the death of relatives	ञागेन् खुर्के	शोक मान्नु, किरिया बस्‍नु	v		???	
898	Gyalsumdo			̀ɲaŋɲaŋla ̀ghjuke			to walk with big steps	ञाङ्ञाङ्ला घ्युके	लम्कनु	v		???	
899	Gyalsumdo			ɲatʃola			upper side	ञाच्योला	माथिपट्टि	adv.loc		???	
900	Gyalsumdo	FISHERMAN	1858	̀ɲapa			fisherman	ञापा	माछा मार्ने मान्छे, माझी	n	1858	FISHERMAN	2
901	Gyalsumdo			ɲaptse dzheke			to insult, to dominate	ञाप्चे झेके	होच्याउनु, हेला गर्नु	v		???	
902	Gyalsumdo			ɲaptʃe			contempt, disregard for another	‌ञाप्च्ये	हेला	n		???	
903	Gyalsumdo			̀ɲaptʃe dzheke			to insult, to dominate, oppression	ञाप्च्ये झेके	शोषण गर्नु	v		???	
906	Gyalsumdo	EXPERIENCED	2218	ɲamlem			experienced	ञाम्लेम्	अनुभवी	adj	2218	EXPERIENCED	4
907	Gyalsumdo			ɲar ʃorke			to untie a rope which was tied to a yoke	ञार्कि शोर्के	जुवामा बाँधेको डोरी फुस्कनु	v		???	
908	Gyalsumdo	THIGH	800	ɲarki			thigh	ञार्कि	तिघ्रा	n	800	THIGH	2
909	Gyalsumdo	HELL	878	ɲala			hell	ञाला	नर्क	n	878	HELL	2
911	Gyalsumdo			ɲalaŋ			raspberry	ञालाम्	ऐंसेलु	n		???	
912	Gyalsumdo			ɲalu			bastard child, a child who does not know who the father is	ञालु	बाबु थाहा नभएको बच्चा	n		???	
913	Gyalsumdo			ɲalu			step child	ञालु फाडा	बतासे बच्चा	n		???	
914	Gyalsumdo			ɲalu ama			the mother of a bastard child (child who does not know who the father is)	ञालु आमा	बतासे बच्चा जन्माउने आमा	n		???	
915	Gyalsumdo			ɲaloke			to cramp in the muscle	ञालोके	बाउँडिनु	v		???	
916	Gyalsumdo	SLEEP	1585	ɲalke			to sleep	ञाल्के	सुत्‍नु	v	1585	SLEEP	1
917	Gyalsumdo			ɲaltsuke			to go to sleep (to make sleep)	ञाल्चुके	सुताउनु	v		???	
918	Gyalsumdo			ɲaltse			object used as a mattress or blanket	ञ्याल्चे	ओछ्यान	n	806	BLANKET	4
919	Gyalsumdo	BED	1663	ɲalsa			bed	ञाल्सा	विस्तरा	n	1663	BED	2
920	Gyalsumdo	YOKE	14	ɲasiŋ			yoke	ञासिङ्	[जुवा (गोरु नार्दा गोरुको काँधमा बाँधिने तेर्सो काठ)	n	14	YOKE	2
921	Gyalsumdo			ɲiŋ			pot used for making liquor	ञिङ्	रक्सी पार्दा प्रयोग हुने भाँडो	n		???	
922	Gyalsumdo	HEAR	1408	ɲinke			to hear	ञिन्के	सुन्‍नु	v	1408	HEAR	1
923	Gyalsumdo			ɲintsuke			to make someone listen	ञिङ्चुके	सुनाउनु	v		???	
924	Gyalsumdo			ɲimuto			lunch, mid-day meal	ञिमुतो	दिउँसोको खाजा (भात)	n	768	LUNCH	4
925	Gyalsumdo			̀ɲimke			to be glad, to rejoice	ञिम्के	रमाउनु	v	2192	REJOICE	3
927	Gyalsumdo			ɲilke			to remove corn grains from a corn-cob	ञिल्के	छोडाउनु (मकै)	v		???	
928	Gyalsumdo	PEN	794	ɲugu			pen	ञुगु	कलम	n	794	PEN	2
931	Gyalsumdo	BUY	1869	ɲøke			to buy	ञूके	किन्‍नु	v	1869	BUY	1
932	Gyalsumdo			̀ɲøke			to be mad	ञूके	पागल हुनु	v	1899	MAD	4
933	Gyalsumdo	PILLOW	1044	ɲeku			pillow	ञेकु	सिरानी	n	1044	PILLOW	2
934	Gyalsumdo	EARLY	672	̀ɲeŋkjaŋ			early	ञेङ्क्याङ्	सबेरै	adv.temp	672	EARLY	2
935	Gyalsumdo	BED	1663	ɲeṭhi			bed	ञेठि	विस्तरा	n	1663	BED	2
936	Gyalsumdo	EAR	1247	ɲen			ear	ञेन्	कान (आदर)	n.hon	1247	EAR	2
937	Gyalsumdo	RELATIVES	1644	̀ɲentʃen			relatives	ञेन्च्येन्	इष्टमित्र	n	1644	RELATIVES	2
938	Gyalsumdo	NEAR	1942	̀ɲemo			near	ञेमो	नजिक	adv.loc	1942	NEAR	2
939	Gyalsumdo			ɲempa			prize	ञ्याम्पा	इनाम	n		???	
940	Gyalsumdo			ɲerŋjam ghjapke			to wrinkle	ञेर्याम् घ्याप्के	बाक्लो चाउरी	v	2294	WRINKLE	4
941	Gyalsumdo	IN FRONT OF	1883	ɲela			in front	ञेला	अगाडि	adv.loc	1883	IN FRONT OF	2
942	Gyalsumdo			ɲelu kherke			to be pregnant out of wedlock	ञेलु खेर्के	विवाह गर्नु पहिल्यै गर्भवती हुनु	v		???	
943	Gyalsumdo	VEGETABLES	924	ɲo			vegetable	ञो	साग	n	924	VEGETABLES	2
944	Gyalsumdo			ɲokɲok			prattling, chattering	ञ्योक्ञ्योक्	[किचकिचे]	adj		???	
945	Gyalsumdo			ɲopke			to be depressed, to be irritated	ञोप्के	खिन्न हुनु, झन्झट लाग्‍नु	v		???	
946	Gyalsumdo			ṭəlke			to seperate	टल्के	छुट्याउनु, बिछोड गराउनु	v		???	
947	Gyalsumdo			ṭa			arrow of a bow	टा	तिर	n		???	
949	Gyalsumdo			ṭa karpu tshuŋke			to go grey in hair colour	टा कार्पु छुङ्के	कपाल फुल्नु	v		???	
950	Gyalsumdo	MONEY	1559	ṭaŋa			money	टाङा	पैसा	n	1559	MONEY	2
951	Gyalsumdo			ṭa bhike			to cause the loss of hair due to disease	टाभिके	कपाल झर्नु	v		???	
952	Gyalsumdo			ṭimomo			a food item: small balls of rice flour, prepared by steaming	टिमोमो	पिठोको डल्ला बफाएको मम जस्तै परिकार	n		???	
953	Gyalsumdo	COTTON	1850	ṭimpa			cotton	टिम्पा	कपास	n	1850	COTTON	2
954	Gyalsumdo	WRAP	1113	ṭilke			to wrap	टिल्के	बेर्नु	v	1113	WRAP	1
956	Gyalsumdo			ṭuku alabala			immature	टुकु आलाबाला	अल्लारे, कलिलो उमेरका केटाकेटी	adj		???	
957	Gyalsumdo			ṭuku kʏrke			to miscarry	टुकु कीर्के	तुहिनु	v		???	
959	Gyalsumdo			ṭuris			tourist (< Nep or Eng )	टुरिस्	पर्यटक	n		???	
960	Gyalsumdo			ṭulku			Lord Shiva	टुल्कु	शिव (भगवान)	n.prop		???	
961	Gyalsumdo			ṭulku ṭhuŋke			incarnated lama	टुल्कु ठुङ्के	पुनर्जन्म लिएर आएको लामा	n		???	
962	Gyalsumdo	LADDER	1464	ṭeba			ladder	टेबा	भर्‍याङ्	n	1464	LADDER	2
963	Gyalsumdo			ṭemar			langur	टेमार्	सेतो बाँदर लङगुर	n		???	
964	Gyalsumdo	MONKEY	1350	ṭemar			monkey	टेमार्	बाँदर	n	1350	MONKEY	2
965	Gyalsumdo	KILL	1417	ṭoŋke			to kill	टोङ्के	मार्नु (आदर)	v.hon	1417	KILL	1
966	Gyalsumdo			ṭolko			offspring of yak and a jhopa (a yak and cow cross-breed)	टोल्को	झोपा र गाईबाट जन्मेको बच्चा (याक र गाईबाट जन्मेको झोपा, झोपा र गाई बाट जन्मेको टोल्को)	n		???	
967	Gyalsumdo	ORPHAN	1149	ṭwari			orphan	ट्वारि	टुहुरी	n	1149	ORPHAN	2
968	Gyalsumdo			ṭhəmpa			deceitful	ठम्पा	फटाहा	adj		???	
969	Gyalsumdo			ṭhəl			land tax or tariff	ठल्	तिरो	n		???	
970	Gyalsumdo			ṭha			Golden Eagle (Aquila chrysaetos)	ठा	चिल	n		???	
971	Gyalsumdo	BLOOD	946	ṭhak			blood	ठाक्	रगत	n	946	BLOOD	2
972	Gyalsumdo	QUARREL	1848	ṭhakpa			quarrel	ठाक्पा	झगडा	n	1848	QUARREL	2
973	Gyalsumdo	JEALOUS	2821	ṭhato			jealous	ठातो	इर्ष्या	adj	2821	JEALOUS	4
974	Gyalsumdo	CHICK	2512	ṭhampa			chick	ठाम्पा	गाला	n	2512	CHICK	4
975	Gyalsumdo			ṭhi			place to sit	ठि	बस्‍ने ठाउँ (आदर)	n. hon		???	
976	Gyalsumdo			ṭhikṭhikei			okay (< Nep )	ठिक्ठिकै	ठिक ठिकै (नेपाली)	adj		???	
977	Gyalsumdo			ṭhikpa			gall, bile	ठिक्पा	पित्त	n	1780	BILE	4
978	Gyalsumdo	RULE	1846	ṭhim			rule	ठिम्	कानुन, नियम	n	1846	RULE	2
981	Gyalsumdo			ṭhilta ghjapke			to be clustered	ठिल्ता घ्याप्के	गुजुल्टिनु	v		???	
982	Gyalsumdo	TOUCH	1892	ṭhʏ			to touch	ठी	[छुनु]	v	1892	TOUCH	1
983	Gyalsumdo			ṭhʏke			to wash, to rinse	ठीकेरे	पखाल्नु, धुनु, माझ्नु	v	1453	WASH	3
984	Gyalsumdo			ṭhʏsol			to be purified, to be purged	ठिसोल्	चोख्याउनु	v		???	
985	Gyalsumdo			ṭhuktirke			sound of a thunder and lightning storm	ठुक्तिर्के	गड्याङगुडुङ	n		???	
986	Gyalsumdo			ṭhughaŋ			handful of something (a unit of measurement)	ठुघाङ्	एक हात (नाप्प प्रयोग हुँदा)	n		???	
988	Gyalsumdo			ṭhulten			piece of cloth fixed to the back of a horse's seat	ठुल्तेन्	घोडाको शरीरमा सुरूमा ओछ्याउने कपडा	n		???	
990	Gyalsumdo			ṭhoke			to loot	ठोके	लुट्नु	v		???	
992	Gyalsumdo			ṭhoraŋ kartʃen			a morning star, the brightness of the morning star	ठोराङ् कार्च्येन्	बिहान देखिने ताराको उज्यालो	n		???	
993	Gyalsumdo			ṭhwak ṭhwak			sound of a horse walking	ठ्वाक् ठ्वाक	ट्वाक ट्वाक घोडा हिँडेको आवाज	n		???	
994	Gyalsumdo	JAW	798	ḍəmso			jaw	डम्सो	बङगारो	n	798	JAW	2
995	Gyalsumdo			ḍəl lu			song sung after sitting	डल्‍लु	बसेर गाउने गीत	n		???	
996	Gyalsumdo			ḍø			advice, consultation	डू	सल्लाह	n		???	
997	Gyalsumdo			ḍhəŋa			rheumatism, gout	ढाङा	बाथ	n		???	
998	Gyalsumdo			ḍhədʒuŋ			disciple living with a religious teacher	ढज्युङ्	गुरू कहाँ बस्‍ने चेला	n		???	
999	Gyalsumdo			ḍhəba			monk	ढबा	लामा	n		???	
1000	Gyalsumdo			ḍhəl			to stand in a line or queue	ढल्	पङ्क्तिमा बस्‍नु, उभिनु	v		???	
