# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS
46009	Lushai	GOAT	kl	goat	OLD	k l	1521	1521	k l
46731	Beijing	GOAT	jɑŋ	*sheep, goat	OLD	j ɑ ŋ	1763	1763	j ɑ ŋ
46732	Guangzhou	GOAT	jœŋ	*sheep, goat	OLD	j œ ŋ	1763	1763	j œ ŋ
46733	Chaozhou	GOAT	sũãĩ		OLD	s ũ ã ĩ	1763	1763	s ũãĩ
46734	Longgang	GOAT	sanjɔŋ		OLD	s a n j ɔ ŋ	1763	1763	s a n j ɔ ŋ
46735	Jieyang	GOAT	sũãĩ		OLD	s ũ ã ĩ	1763	1763	s ũãĩ
46736	Xingning	GOAT	sanʐɔŋ		OLD	s a n ʐ ɔ ŋ	1763	1763	s a n ʐ ɔ ŋ
47632	Ukhrul	GOAT	me	goat	OLD	m e	2069	2069	m e
47837	Hayu	GOAT	li	goat (n)	OLD	l i	10256	10256	l i
48112	Tangut	GOAT	jɨ		OLD	j ɨ	774	774	j ɨ
48437	Mikir	GOAT	b		OLD	b	10513	10513	b
48673	Rabha	GOAT	prɨn	goat	OLD	p r ɨ n	10512	10512	p r ɨ n
45148	Atsi	GOAT	painam	goat	OLD	p a i n a m	146	146	p ai n a m
25941	Tibetan_Alike	GOAT	əra	goat (male)	OLD	ə r a	241	241	ə r a
26546	Jingpho	GOAT	painam	goat	OLD	p a i n a m	146	146	p ai n a m
26663	Motuo_Menba	GOAT	raba	goat	OLD	r a b a	241	241	r a b a
27526	rGyalrong_Maerkang	GOAT	ət	goat	OLD	ə t	774	774	ə t
27840	Tibetan_Lhasa	GOAT	ra	goat	OLD	r a	241	241	r a
28532	Lisu	GOAT	ɑ	goat	OLD	ɑ	774	774	ɑ
28747	Daofu	GOAT	ɛ	goat	OLD	ɛ	774	774	ɛ
28748	Daofu	GOAT	tɛpu	goat (male)	OLD	t ɛ p u	3576	3576	t ɛ p u
29187	Dulong	GOAT	ɕɯɹi	goat	OLD	ɕ ɯ ɹ i	1332	1332	ɕ ɯ ɹ i
29461	Tibetan_Batang	GOAT	ʐa	goat	OLD	ʐ a	241	241	ʐ a
30502	Tibetan_Alike	GOAT	ræmæ	goat (female)	OLD	r æ m æ	241	241	r æ m æ
31321	Zhaba_Daofu_County	GOAT	ɛ	goat	OLD	ɛ	774	774	ɛ
31453	Darang_Taraon	GOAT	kɯi	goat	OLD	k ɯ i	2195	2195	k ɯi
33274	Bokar	GOAT	ra	goat	OLD	r a	241	241	r a
33935	Bokar	GOAT	ɕərə	goat	OLD	ɕ ə r ə	1332	1332	ɕ ə r ə
34538	Yidu	GOAT	kɯi	goat	OLD	k ɯ i	2195	2195	k ɯi
35580	Tibetan_Xiahe	GOAT	rama	goat	OLD	r a m a	241	241	r a m a
35821	Japhug	GOAT	ɤt	goat	OLD	ɤ t	774	774	ɤ t
40743	Khaling	GOAT	rdʉ		OLD	r d ʉ	3320	3320	r d ʉ
40744	Limbu	GOAT	mnda		OLD	m n d a	3609	3609	m n d a
40844	Old_Chinese	GOAT	ɢaŋ		OLD	ɢ a ŋ	1763	1763	ɢ a ŋ
41146	Old_Burmese	GOAT	it		OLD	i t	774	774	i t
42142	Garo	GOAT	doʔmok	goat (n)	OLD	d o ʔ m o k	3946	3946	d o ʔ m o k
42488	Thulung	GOAT	wra		OLD	w r a	664	664	w r a
42717	Hakha_Chin	GOAT	meheʔ	goat (n.)	OLD	m e h e ʔ	2069	2069	m e h e ʔ
#
42973	Bunan	GOOD	epo	good	OLD	e p o	179	179	e p o
43193	Byangsi	GOOD	aŋe	beautiful	OLD	a ŋ e	340	340	a ŋ e
43415	Rongpo	GOOD	ɔri	good	OLD	ɔ r i	1742	1742	ɔ r i
43644	Kulung	GOOD	nəpa	good (adj.)	OLD	n ə p a	619	619	n ə p a
43929	Bantawa	GOOD	nuwak	good, good-natured	OLD	n u w a k	619	619	n u w a k
44636	Rangoon	GOOD	ku		OLD	k u	1060	1060	k u
44774	Atsi	GOOD	ke	good	OLD	k e	1093	1093	k e
44775	Bola	GOOD	kai	good	OLD	k a i	1093	1093	k ai
44776	Lashi	GOOD	k	good	OLD	k	1093	1093	k
44778	Xiandao	GOOD	ɕɛ	good	OLD	ɕ ɛ	1093	1093	ɕ ɛ
45726	Bahing	GOOD	rim	good-looking, good (be v.)	OLD	r i m	1371	1371	r i m
45923	Lushai	GOOD	a	good	OLD	a	1477	1477	a
45924	Lushai	GOOD	fel	good	OLD	f e l	1478	1478	f e l
45925	Lushai	GOOD	mawi	good	OLD	m a w i	1270	1270	m a w i
46284	Beijing	GOOD	xao	good	OLD	x a o	1642	1642	x ao
46286	Chaozhou	GOOD	hɔ		OLD	h ɔ	1642	1642	h ɔ
46287	Longgang	GOOD	hau		OLD	h a u	1642	1642	h au
46288	Jieyang	GOOD	hɔ		OLD	h ɔ	1642	1642	h ɔ
46289	Xingning	GOOD	hɑɔ		OLD	h ɑ ɔ	1642	1642	h ɑɔ
13941	Old_Tibetan	GOOD	bzaŋ	good	OLD	b z a ŋ	1680	1680	b z a ŋ
13954	Khaling	GOOD	nʉ	good	OLD	n ʉ	619	619	n ʉ
13955	Limbu	GOOD	nr	good	OLD	n r	619	619	n r
13974	Tangut	GOOD	ŋạ	good	OLD	ŋ ạ	1682	1682	ŋ ạ
47568	Ukhrul	GOOD	əməa	beautiful (be v.)	OLD	ə m ə a	2038	2038	ə m əa
47569	Ukhrul	GOOD	a	good	OLD	a	3321	3321	a
47776	Hayu	GOOD	nukha	good (adj)	OLD	n u k h a	619	619	n u k h a
48345	Mikir	GOOD	m		OLD	m	10365	10365	m
48624	Rabha	GOOD	nem	become good	OLD	n e m	3947	3947	n e m
44777	Maru	GOOD	kai	good	OLD	k a i	1093	1093	k ai
44801	Achang_Longchuan	GOOD	i	good	OLD	i	3841	3841	i
27051	Jingpho	GOOD	kăa	good	OLD	k ă a	485	485	k ă a
27222	Yidu	GOOD	pɹɑ	good	OLD	p ɹ ɑ	596	596	p ɹ ɑ
28051	rGyalrong_Maerkang	GOOD	kəhou	good	OLD	k ə h o u	998	998	k ə h ou
28064	Motuo_Menba	GOOD	lekpu	good	OLD	l e k p u	1004	1004	l e k p u
28405	Tibetan_Lhasa	GOOD	jako	good	OLD	j a k o	1099	1099	j a k o
28406	Tibetan_Lhasa	GOOD	lekpo	good	OLD	l e k p o	1004	1004	l e k p o
29357	Daofu	GOOD	ʁjɛ	good	OLD	ʁ j ɛ	2852	2852	ʁ j ɛ
30026	Tibetan_Batang	GOOD	jɑpu	good	OLD	j ɑ p u	1099	1099	j ɑ p u
30027	Tibetan_Batang	GOOD	zõbu	good	OLD	z õ b u	1680	1680	z õ b u
46285	Guangzhou	GOOD	hou	good	OLD	h o u	1642	1642	h ou
31823	Zhaba_Daofu_County	GOOD	lɪlɪ	good	OLD	l ɪ l ɪ	2302	2302	l ɪ l ɪ
31911	Darang_Taraon	GOOD	pɹɑ	good	OLD	p ɹ ɑ	596	596	p ɹ ɑ
32252	Dulong	GOOD	gɑm	good	OLD	g ɑ m	2421	2421	g ɑ m
32604	Tibetan_Xiahe	GOOD	ao	good	OLD	a o	2481	2481	ao
32605	Tibetan_Xiahe	GOOD	zaŋ	good	OLD	z a ŋ	1680	1680	z a ŋ
13970	Japhug	GOOD	pe	good	OLD	p e	179	179	p e
33832	Bokar	GOOD	po	good	OLD	p o	179	179	p o
34782	Tibetan_Alike	GOOD	jakkə	good	OLD	j a k k ə	1099	1099	j a kk ə
34862	Lisu	GOOD	i	good	OLD	i	2945	2945	i
40848	Old_Chinese	GOOD	aŋ		OLD	a ŋ	1680	1680	a ŋ
40850	Old_Chinese	GOOD	uʔ		OLD	u ʔ	1642	1642	u ʔ
41627	Wobzi_Khroskyabs	GOOD	â		OLD	â	3751	3751	â
41884	Chepang	GOOD	hluŋoŋ	generous, good	OLD	h l u ŋ o ŋ	3819	3819	h l u ŋ o ŋ
41885	Chepang	GOOD	dja	good (B)	OLD	d j a	3820	3820	d j a
41886	Chepang	GOOD	jot	well brewed, not sour (beer), be good (person)	OLD	j o t	3821	3821	j o t
42069	Japhug	GOOD	sna		OLD	s n a	3913	3913	s n a
42143	Garo	GOOD	nama	good (vi)	OLD	n a m a	3947	3947	n a m a
42413	Thulung	GOOD	ɵpa		OLD	ɵ p a	4054	4054	ɵ p a
42718	Hakha_Chin	GOOD	nǔamnuamʔ	good (adj.)	OLD	n ǔ a m n u a m ʔ	3947	3947	n ǔ a m n ua m ʔ
#
43122	Bunan	GRASS	i	grass	OLD	i	294	294	i
43269	Byangsi	GRASS	ì	grass	OLD	ì	294	294	ì
43487	Rongpo	GRASS	i	grass	OLD	i	294	294	i
43719	Kulung	GRASS	serbɔ	grass, where a broom is made of. (n.)	OLD	s e r b ɔ	665	665	s e r b ɔ
43930	Bantawa	GRASS	ãsa	grass	OLD	ã s a	1094	1094	ã s a
44497	Rangoon	GRASS	mjɛʔ		OLD	m j ɛ ʔ	1020	1020	m j ɛ ʔ
44779	Achang_Longchuan	GRASS	sa	grass 2	OLD	s a	1094	1094	s a
44781	Atsi	GRASS	nm	grass 1	OLD	n m	1095	1095	n m
44783	Lashi	GRASS	mn	grass 1	OLD	m n	1096	1096	m n
44784	Maru	GRASS	mŋ	grass 1	OLD	m ŋ	1096	1096	m ŋ
44831	Bola	GRASS	m	grass 1	OLD	m	1096	1096	m
44846	Xiandao	GRASS	sa	grass 2	OLD	s a	1094	1094	s a
45782	Bahing	GRASS	inda	tall grass (n)	OLD	i n d a	1396	1396	i n d a
46010	Lushai	GRASS	obet	grass	OLD	o b e t	1522	1522	o b e t
46011	Lushai	GRASS	im	grass	OLD	i m	1095	1095	i m
46737	Beijing	GRASS	jiɕiɑoirnɑo	*bush (classifier for grass)	OLD	j i ɕ i ɑ o i r n ɑ o	959	959	j i ɕ iɑoi r n ɑo
46738	Guangzhou	GRASS	jttyou	*bush (classifier for grass)	OLD	j t t y o u	959	959	j tt you
46739	Chaozhou	GRASS	au		OLD	a u	959	959	au
46740	Longgang	GRASS	au		OLD	a u	959	959	au
46741	Jieyang	GRASS	au		OLD	a u	959	959	au
13994	Old_Tibetan	GRASS	rwa		OLD	r w a	959	959	r w a
14023	Japhug	GRASS	xɕaj		OLD	x ɕ a j	1361	1361	x ɕ a j
47633	Ukhrul	GRASS	uwa	grass	OLD	u w a	2070	2070	u w a
47838	Hayu	GRASS	moksa	grass, weed (n)	OLD	m o k s a	1094	1094	m o k s a
48061	Tangut	GRASS	ɕjɨ		OLD	ɕ j ɨ	1361	1361	ɕ j ɨ
48380	Mikir	GRASS	bap		OLD	b a p	10366	10366	b a p
26642	Jingpho	GRASS	ŋ	grass	OLD	ŋ	224	224	ŋ
26761	Motuo_Menba	GRASS	i	grass (eaten by draught animals)	OLD	i	294	294	i
26762	Motuo_Menba	GRASS	ŋon	grass (not eaten by draught animals)	OLD	ŋ o n	311	311	ŋ o n
27203	Daofu	GRASS	rŋərŋa	grass	OLD	r ŋ ə r ŋ a	311	311	r ŋ ə r ŋ a
27656	rGyalrong_Maerkang	GRASS	kɑɑ	grass	OLD	k ɑ ɑ	2792	2792	k ɑɑ
27950	Tibetan_Lhasa	GRASS	a	grass	OLD	a	959	959	a
29304	Dulong	GRASS	ɕin	grass	OLD	ɕ i n	1361	1361	ɕ i n
29583	Tibetan_Batang	GRASS	a	grass	OLD	a	959	959	a
31450	Zhaba_Daofu_County	GRASS	u	grass	OLD	u	2256	2256	u
31544	Darang_Taraon	GRASS	tɑɹe	grass	OLD	t ɑ ɹ e	2237	2237	t ɑ ɹ e
32201	Tibetan_Xiahe	GRASS	ha	grass	OLD	h a	959	959	h a
33323	Lisu	GRASS	m	grass	OLD	m	1020	1020	m
33382	Bokar	GRASS	tap	grass	OLD	t a p	2649	2649	t a p
46742	Xingning	GRASS	ɑɔ		OLD	ɑ ɔ	959	959	ɑɔ
34346	Tibetan_Alike	GRASS	ræ	grass	OLD	r æ	959	959	r æ
34652	Yidu	GRASS	kɑɹe	grass	OLD	k ɑ ɹ e	2918	2918	k ɑ ɹ e
48577	Rabha	GRASS	sam	grass	OLD	s a m	3505	3505	s a m
40352	Khaling	GRASS	lsʌm		OLD	l s ʌ m	3505	3505	l s ʌ m
40353	Limbu	GRASS	liŋ		OLD	l i ŋ	3506	3506	l i ŋ
40851	Old_Chinese	GRASS	uʔ		OLD	u ʔ	959	959	u ʔ
41147	Old_Burmese	GRASS	mrak		OLD	m r a k	1020	1020	m r a k
41628	Wobzi_Khroskyabs	GRASS	χɕí		OLD	χ ɕ í	1361	1361	χ ɕ í
41887	Chepang	GRASS	ki	grass	OLD	k i	3822	3822	k i
42144	Garo	GRASS	sam	grass; herb (n)	OLD	s a m	3505	3505	s a m
42719	Hakha_Chin	GRASS	râm	grass (n.)	OLD	r â m	4132	4132	r â m
#
43133	Bunan	GREEN	tiŋi	blue/green	OLD	t i ŋ i	303	303	t i ŋ i
43194	Byangsi	GREEN	tinci	green (literally green grass)	OLD	t i n c i	303	303	t i n c i
43416	Rongpo	GREEN	hərjɔ	green	OLD	h ə r j ɔ	472	472	h ə r j ɔ
43645	Kulung	GREEN	gigippa	blue, green, young (of firewood), unripe, uncooked (adj.)	OLD	g i g i p p a	620	620	g i g i pp a
44716	Rangoon	GREEN	sẽ		OLD	s ẽ	1080	1080	s ẽ
44786	Achang_Longchuan	GREEN	au	green	OLD	a u	1098	1098	au
44787	Atsi	GREEN	ŋjui	green	OLD	ŋ j u i	1098	1098	ŋ j ui
44788	Bola	GREEN	ŋjuŋ	green	OLD	ŋ j u ŋ	1098	1098	ŋ j u ŋ
44790	Lashi	GREEN	ŋju	green	OLD	ŋ j u	1098	1098	ŋ j u
44791	Maru	GREEN	ŋjuk	green	OLD	ŋ j u k	1098	1098	ŋ j u k
44792	Xiandao	GREEN	ɲau	green	OLD	ɲ a u	1098	1098	ɲ au
45727	Bahing	GREEN	gigi	green (adj)	OLD	g i g i	620	620	g i g i
46290	Beijing	GREEN	ly		OLD	l y	1643	1643	l y
46291	Guangzhou	GREEN	lʊk		OLD	l ʊ k	1643	1643	l ʊ k
46292	Chaozhou	GREEN	lek		OLD	l e k	1643	1643	l e k
46293	Longgang	GREEN	lʊk		OLD	l ʊ k	1643	1643	l ʊ k
46294	Jieyang	GREEN	lek		OLD	l e k	1643	1643	l e k
46295	Xingning	GREEN	lɪuʔ		OLD	l ɪ u ʔ	1643	1643	l ɪu ʔ
14047	Old_Tibetan	GREEN	sŋo	green	OLD	s ŋ o	1098	1098	s ŋ o
14060	Khaling	GREEN	gigîm	green	OLD	g i g î m	620	620	g i g î m
14061	Limbu	GREEN	iŋ	green	OLD	i ŋ	2870	2870	i ŋ
14076	Japhug	GREEN	arŋi	green	OLD	a r ŋ i	1098	1098	a r ŋ i
14080	Tangut	GREEN	ŋwər	green	OLD	ŋ w ə r	1098	1098	ŋ w ə r
47570	Ukhrul	GREEN	əmətek	green (be v.)	OLD	ə m ə t e k	3323	3323	ə m ə t e k
47777	Hayu	GREEN	giruŋ	green, unripe	OLD	g i r u ŋ	620	620	g i r u ŋ
48375	Mikir	GREEN	lir		OLD	l i r	10368	10368	l i r
48616	Rabha	GREEN	entʃer	green	OLD	e n t ʃ e r	10367	10367	e n t ʃ e r
26991	Jingpho	GREEN	t	green	OLD	t	447	447	t
27182	Motuo_Menba	GREEN	aŋu	green	OLD	a ŋ u	564	564	a ŋ u
28025	rGyalrong_Maerkang	GREEN	llkə	green	OLD	l l k ə	3142	3142	ll k ə
28367	Tibetan_Lhasa	GREEN	əŋku	green	OLD	ə ŋ k u	564	564	ə ŋ k u
29082	Tibetan_Xiahe	GREEN	aŋə	green	OLD	a ŋ ə	564	564	a ŋ ə
29141	Darang_Taraon	GREEN	tiɯŋkɹɑi	green	OLD	t i ɯ ŋ k ɹ ɑ i	1325	1325	t iɯ ŋ k ɹ ɑi
29309	Daofu	GREEN	rŋərŋə	green	OLD	r ŋ ə r ŋ ə	1098	1098	r ŋ ə r ŋ ə
29743	Dulong	GREEN	pɯɕiŋ	green	OLD	p ɯ ɕ i ŋ	1583	1583	p ɯ ɕ i ŋ
30550	Tibetan_Batang	GREEN	õu	green	OLD	õ u	564	564	õu
33706	Lisu	GREEN	ni	green	OLD	n i	2710	2710	n i
33799	Bokar	GREEN	e	green	OLD	e	3117	3117	e
33811	Zhaba_Daofu_County	GREEN	unu	green	OLD	u n u	3262	3262	u n u
34753	Tibetan_Alike	GREEN	raŋə	green	OLD	r a ŋ ə	564	564	r a ŋ ə
35061	Yidu	GREEN	tiŋkɹiɑ	green	OLD	t i ŋ k ɹ i ɑ	1325	1325	t i ŋ k ɹ iɑ
40854	Old_Chinese	GREEN	pərok		OLD	p ə r o k	1643	1643	p ə r o k
41073	Old_Burmese	GREEN	cimh		OLD	c i m h	1080	1080	c i m h
41074	Old_Burmese	GREEN	v		OLD	v	1098	1098	v
41629	Wobzi_Khroskyabs	GREEN	rŋ		OLD	r ŋ	1098	1098	r ŋ
41888	Chepang	GREEN	pli	green, blue	OLD	p l i	3216	3216	p l i
42145	Garo	GREEN	taŋsika	green (vi)	OLD	t a ŋ s i k a	3948	3948	t a ŋ s i k a
42414	Thulung	GREEN	gigim		OLD	g i g i m	620	620	g i g i m
42720	Hakha_Chin	GREEN	îŋǐn	green (adj.)	OLD	î ŋ ǐ n	2486	2486	î ŋ ǐ n
#
43270	Byangsi	HAIL	sar	hailstone	OLD	s a r	384	384	s a r
43488	Rongpo	HAIL	no	hail	OLD	n o	518	518	n o
43720	Kulung	HAIL	mulu	hail (n.)	OLD	m u l u	2376	2376	m u l u
43931	Bantawa	HAIL	naŋ	hail	OLD	n a ŋ	785	785	n a ŋ
44884	Maru	HAIL	lakɣu	hail	OLD	l a k ɣ u	1120	1120	l a k ɣ u
44903	Achang_Longchuan	HAIL	iʐo	hail	OLD	i ʐ o	1120	1120	i ʐ o
44972	Rangoon	HAIL	moi	hail	OLD	m o i	1173	1173	m oi
45105	Atsi	HAIL	likvo	hail	OLD	l i k v o	1120	1120	l i k v o
45183	Lashi	HAIL	lək	hail	OLD	l ə k	1120	1120	l ə k
45233	Xiandao	HAIL	niʔ	hail	OLD	n i ʔ	1120	1120	n i ʔ
45279	Bola	HAIL	lakɣɔ	hail	OLD	l a k ɣ ɔ	1120	1120	l a k ɣ ɔ
45783	Bahing	HAIL	mosi	hail (n)	OLD	m o s i	1397	1397	m o s i
46743	Beijing	HAIL	pɑoɿ	hail	OLD	p ɑ o ɿ	1764	1764	p ɑoɿ
46744	Guangzhou	HAIL	pɔk	hail	OLD	p ɔ k	1764	1764	p ɔ k
46745	Longgang	HAIL	pɛnɔk		OLD	p ɛ n ɔ k	1764	1764	p ɛ n ɔ k
46746	Xingning	HAIL	pienɑɔ		OLD	p i e n ɑ ɔ	1764	1764	p ie n ɑɔ
47839	Hayu	HAIL	bʊxkʊm	hail (n)	OLD	b ʊ x k ʊ m	2197	2197	b ʊ x k ʊ m
48058	Tangut	HAIL	mur		OLD	m u r	1166	1166	m u r
48376	Mikir	HAIL	her		OLD	h e r	10519	10519	h e r
48527	Rabha	HAIL	ɨgar	hail	OLD	ɨ g a r	10518	10518	ɨ g a r
31913	Tibetan_Xiahe	HAIL	era	hail	OLD	e r a	384	384	e r a
26336	Jingpho	HAIL	sin	hail	OLD	s i n	384	384	s i n
27335	rGyalrong_Maerkang	HAIL	tərmo	hail	OLD	t ə r m o	1166	1166	t ə r m o
28572	Daofu	HAIL	lmə	hail	OLD	l m ə	1166	1166	l m ə
29016	Dulong	HAIL	wanɕɛn	hail	OLD	w a n ɕ ɛ n	384	384	w a n ɕ ɛ n
29236	Tibetan_Batang	HAIL	ɑ	hail	OLD	ɑ	384	384	ɑ
30860	Tibetan_Lhasa	HAIL	sra	hail	OLD	s r a	384	384	s r a
31255	Darang_Taraon	HAIL	ɑiɑi	hail	OLD	ɑ i ɑ i	2072	2072	ɑiɑi
33017	Lisu	HAIL	wɑlob	hail	OLD	w ɑ l o b	2561	2561	w ɑ l o b
33073	Bokar	HAIL	ɦatəŋ	hail	OLD	ɦ a t ə ŋ	2577	2577	ɦ a t ə ŋ
34050	Tibetan_Alike	HAIL	sera	hail	OLD	s e r a	384	384	s e r a
34362	Yidu	HAIL	ɑe	hail	OLD	ɑ e	2072	2072	ɑe
34550	Motuo_Menba	HAIL	serba	hail	OLD	s e r b a	384	384	s e r b a
35822	Japhug	HAIL	sɤrwa	hail	OLD	s ɤ r w a	384	384	s ɤ r w a
31120	Zhaba_Daofu_County	HAIL	ʂo	hail	OLD	ʂ o	2010	2010	ʂ o
40476	Limbu	HAIL	n		OLD	n	3556	3556	n
40477	Khaling	HAIL	las		OLD	l a s	3570	3570	l a s
41053	Old_Chinese	HAIL	ers		OLD	e r s	384	384	e r s
41148	Old_Burmese	HAIL	mwhsh		OLD	m w h s h	1173	1173	m w h s h
41630	Wobzi_Khroskyabs	HAIL	lmɣ		OLD	l m ɣ	1166	1166	l m ɣ
41889	Chepang	HAIL	wer	hail	OLD	w e r	3824	3824	w e r
42146	Garo	HAIL	stil	hail (n)	OLD	s t i l	3949	3949	s t i l
42334	Old_Tibetan	HAIL	serba		OLD	s e r b a	384	384	s e r b a
42489	Thulung	HAIL	lsʉ		OLD	l s ʉ	3570	3570	l s ʉ
42721	Hakha_Chin	HAIL	rîal	hail (n.)	OLD	r î a l	4133	4133	r î a l
#
42918	Old_Tibetan	HAIR (HEAD)	spu		OLD	s p u	137	137	s p u
43082	Bunan	HAIR (HEAD)	pu	body hair	OLD	p u	137	137	p u
43239	Byangsi	HAIR (HEAD)	kacaŋ	pubic hair	OLD	k a c a ŋ	369	369	k a c a ŋ
43689	Kulung	HAIR (HEAD)	mui	body hair (n.)	OLD	m u i	141	141	m ui
43873	Bantawa	HAIR (HEAD)	mɨwa	hair, hear, feathers	OLD	m ɨ w a	141	141	m ɨ w a
44732	Rangoon	HAIR (HEAD)	ɑmwe		OLD	ɑ m w e	141	141	ɑ m w e
44800	Achang_Longchuan	HAIR (HEAD)	amui	hair / down n	OLD	a m u i	141	141	a m ui
44802	Atsi	HAIR (HEAD)	ʃŏmau	hair / down n	OLD	ʃ ŏ m a u	141	141	ʃ ŏ m au
44803	Bola	HAIR (HEAD)	ʃămau	hair / down n	OLD	ʃ ă m a u	141	141	ʃ ă m au
44804	Lashi	HAIR (HEAD)	ʃŏmou	hair / down n	OLD	ʃ ŏ m o u	141	141	ʃ ŏ m ou
44805	Maru	HAIR (HEAD)	ʃmuk	hair / down n	OLD	ʃ m u k	141	141	ʃ m u k
44806	Xiandao	HAIR (HEAD)	mui	hair / down n	OLD	m u i	141	141	m ui
45755	Bahing	HAIR (HEAD)	suŋ	body hair, down (n)	OLD	s u ŋ	2186	2186	s u ŋ
45983	Lushai	HAIR (HEAD)	ul	hair (of body)	OLD	u l	141	141	u l
46564	Beijing	HAIR (HEAD)	xanmɑor		OLD	x a n m ɑ o r	10163	10163	x a n m ɑo r
46565	Guangzhou	HAIR (HEAD)	mou		OLD	m o u	10163	10163	m ou
46566	Chaozhou	HAIR (HEAD)	mɔ		OLD	m ɔ	10163	10163	m ɔ
46567	Longgang	HAIR (HEAD)	mau		OLD	m a u	10163	10163	m au
46568	Jieyang	HAIR (HEAD)	mɔ		OLD	m ɔ	10163	10163	m ɔ
46569	Xingning	HAIR (HEAD)	mɑɔ		OLD	m ɑ ɔ	10163	10163	m ɑɔ
47609	Ukhrul	HAIR (HEAD)	ʔaha	hair (on body)	OLD	ʔ a h a	2061	2061	ʔ a h a
47812	Hayu	HAIR (HEAD)	kukusom	body hair (n)	OLD	k u k u s o m	2186	2186	k u k u s o m
48213	Tangut	HAIR (HEAD)	mej		OLD	m e j	141	141	m e j
48401	Mikir	HAIR (HEAD)	ami		OLD	a m i	0	0	a m i
33209	Lisu	HAIR (HEAD)	em	hair / down	OLD	e m	141	141	e m
26538	Jingpho	HAIR (HEAD)	mun	hair / down	OLD	m u n	141	141	m u n
26657	Motuo_Menba	HAIR (HEAD)	pu	hair / down	OLD	p u	137	137	p u
27519	rGyalrong_Maerkang	HAIR (HEAD)	tɑrȵᴇ	hair / down	OLD	t ɑ r ȵ ᴇ	141	141	t ɑ r ȵ ᴇ
27829	Tibetan_Lhasa	HAIR (HEAD)	pu	hair / down	OLD	p u	137	137	p u
28741	Daofu	HAIR (HEAD)	spə	hair / down	OLD	s p ə	137	137	s p ə
28742	Daofu	HAIR (HEAD)	spəspa	hair / down	OLD	s p ə s p a	137	137	s p ə s p a
29452	Tibetan_Batang	HAIR (HEAD)	pu	hair / down	OLD	p u	137	137	p u
31313	Zhaba_Daofu_County	HAIR (HEAD)	u	hair / down	OLD	u	2114	2114	u
32028	Bokar	HAIR (HEAD)	amɯ	hair / down	OLD	a m ɯ	141	141	a m ɯ
34530	Yidu	HAIR (HEAD)	mɑbu	hair / down	OLD	m ɑ b u	2900	2900	m ɑ b u
35227	Dulong	HAIR (HEAD)	mɯn	hair / down	OLD	m ɯ n	141	141	m ɯ n
35537	Tibetan_Xiahe	HAIR (HEAD)	χwə	hair / down	OLD	χ w ə	137	137	χ w ə
40730	Japhug	HAIR (HEAD)	tɤrme		OLD	t ɤ r m e	141	141	t ɤ r m e
40731	Limbu	HAIR (HEAD)	murik		OLD	m u r i k	141	141	m u r i k
40732	Khaling	HAIR (HEAD)	sm		OLD	s m	2186	2186	s m
41120	Old_Burmese	HAIR (HEAD)	mujh		OLD	m u j h	141	141	m u j h
41568	Wobzi_Khroskyabs	HAIR (HEAD)	smɣ		OLD	s m ɣ	3737	3737	s m ɣ
41822	Chepang	HAIR (HEAD)	menʔ	hair of body, fur, body feathers; weeds (ext.)	OLD	m e n ʔ	141	141	m e n ʔ
42085	Garo	HAIR (HEAD)	kimil	down; fur; hair of body (n)	OLD	k i m i l	141	141	k i m i l
42459	Thulung	HAIR (HEAD)	sɵm		OLD	s ɵ m	2186	2186	s ɵ m
42658	Hakha_Chin	HAIR (HEAD)	ûl	fur (n.)	OLD	û l	141	141	û l
43009	Bunan	HAIR (HEAD)	kra	hair	OLD	k r a	210	210	k r a
43271	Byangsi	HAIR (HEAD)	pəʃakcam	hair of head	OLD	p ə ʃ a k c a m	385	385	p ə ʃ a k c a m
43932	Bantawa	HAIR (HEAD)	taŋmɨwa	hair (of the head)	OLD	t a ŋ m ɨ w a	2014	2014	t a ŋ m ɨ w a
44544	Rangoon	HAIR (HEAD)	pĩ		OLD	p ĩ	385	385	p ĩ
44793	Achang_Longchuan	HAIR (HEAD)	umui	hair n	OLD	u m u i	2014	2014	u m ui
44795	Atsi	HAIR (HEAD)	uam	hair n	OLD	u a m	385	385	ua m
44797	Lashi	HAIR (HEAD)	am	hair n	OLD	a m	385	385	a m
44799	Xiandao	HAIR (HEAD)	u	hair n	OLD	u	1101	1101	u
45784	Bahing	HAIR (HEAD)	am	hair (of the head) (n)	OLD	a m	385	385	a m
46012	Lushai	HAIR (HEAD)	ul	hair (of body)	OLD	u l	2014	2014	u l
46747	Beijing	HAIR (HEAD)	oufa	hair (of head)	OLD	o u f a	2759	2759	ou f a
46748	Guangzhou	HAIR (HEAD)	ufat	hair (of head)	OLD	u f a t	2759	2759	u f a t
46749	Chaozhou	HAIR (HEAD)	aumɔ		OLD	a u m ɔ	691	691	au m ɔ
46750	Longgang	HAIR (HEAD)	iulamau		OLD	i u l a m a u	691	691	iu l a m au
46751	Jieyang	HAIR (HEAD)	aumɔ		OLD	a u m ɔ	691	691	au m ɔ
46752	Xingning	HAIR (HEAD)	mɑɔ		OLD	m ɑ ɔ	691	691	m ɑɔ
